# Basket Delta surfaces — N=256, rho=0.0, domain [-6,6]^2
# sigma1=0.2 sigma2=0.2 r=0.05 T=1.0 K=100.0 Nt=500
# ~50x50 subgrid of full 256x256 mesh; 2704 rows
x1,x2,S1,S2,u_DPG,delta1,delta2
-0.5859375,-0.5859375,55.65838198,55.65838198,-0.0001574016988,-3.406821475e-05,-3.40046689e-05
-0.5859375,-0.3515625,55.65838198,70.35878743,-0.0002839545653,-1.302300797e-05,2.203228804e-05
-0.5859375,-0.1171875,55.65838198,88.94184116,0.003572330012,0.001109256196,0.0003654029449
-0.5859375,0.1171875,55.65838198,112.4330222,0.01292637394,0.003774959537,0.0003622823667
-0.5859375,0.3515625,55.65838198,142.1286575,0.01856245029,0.005476476474,4.443333837e-05
-0.5859375,0.5859375,55.65838198,179.6674579,0.01861513834,0.005597625933,-2.365364209e-05
-0.5859375,0.8203125,55.65838198,227.120948,0.01815589881,0.005487512491,-2.811932105e-06
-0.5859375,1.0546875,55.65838198,287.1077802,0.01812208284,0.005472836278,3.732774215e-07
-0.5859375,1.2890625,55.65838198,362.9382414,0.01813134479,0.005474429278,-1.271927059e-09
-0.5859375,1.5234375,55.65838198,458.7969264,0.0181307152,0.005474506337,-5.473057556e-08
-0.5859375,1.7578125,55.65838198,579.9736584,0.01813017102,0.005474516678,-3.626379394e-08
-0.5859375,1.9921875,55.65838198,733.1554008,0.01813091173,0.00547483873,-1.540033236e-08
-0.5859375,2.2265625,55.65838198,926.7952672,0.01813120446,0.005475330184,4.003997074e-09
-0.5859375,2.4609375,55.65838198,1171.578995,0.01813214625,0.00547581329,1.647472014e-08
-0.5859375,2.6953125,55.65838198,1481.01462,0.01813435631,0.005476135906,1.796579126e-08
-0.5859375,2.9296875,55.65838198,1872.177903,0.0181353031,0.005476186038,1.311874815e-08
-0.5859375,3.1640625,55.65838198,2366.654624,0.01813563039,0.005476032465,4.167621169e-09
-0.5859375,3.3984375,55.65838198,2991.73177,0.01813387757,0.005475868109,3.135761771e-09
-0.5859375,3.6328125,55.65838198,3781.903321,0.01813342898,0.005475623116,1.485303082e-09
-0.5859375,3.8671875,55.65838198,4780.773756,0.01813299817,0.005475315949,3.161282256e-10
-0.5859375,4.1015625,55.65838198,6043.464299,0.01813222929,0.005475017561,-3.683272578e-10
-0.5859375,4.3359375,55.65838198,7639.654709,0.01813219068,0.005474772275,-7.000628065e-10
-0.5859375,4.5703125,55.65838198,9657.428452,0.01813238906,0.005474632699,-7.624114425e-10
-0.5859375,4.8046875,55.65838198,12208.13346,0.01813281261,0.005474592997,-7.104897643e-10
-0.5859375,5.0390625,55.65838198,15432.52672,0.01813288154,0.005474654155,-6.154273523e-10
-0.5859375,5.2734375,55.65838198,19508.54173,0.01813443869,0.005475198916,1.371013671e-09
-0.5859375,5.5078125,55.65838198,24661.10749,0.01817937553,0.00548020866,2.336928777e-08
-0.5859375,5.7421875,55.65838198,31174.56092,0.01841525954,0.00547596299,5.607553369e-08
-0.5859375,5.9765625,55.65838198,39408.33756,0.01813984302,0.005164890422,-1.137324657e-07
-0.3515625,-5.9765625,70.35878743,0.2537534091,-5.281631945e-07,-5.315862732e-09,-7.380528576e-05
-0.3515625,-5.7421875,70.35878743,0.3207743656,-2.018471268e-06,-6.808303402e-08,-4.744279566e-05
-0.3515625,-5.5078125,70.35878743,0.4054967931,-2.290656425e-06,-9.873593136e-08,-2.352568955e-05
-0.3515625,-5.2734375,70.35878743,0.5125959766,-2.698308814e-06,-8.70867338e-08,-6.316793396e-06
-0.3515625,-5.0390625,70.35878743,0.6479820303,-2.581466571e-06,-3.736181599e-08,9.918136123e-06
-0.3515625,-4.8046875,70.35878743,0.8191260383,-1.573746801e-06,3.750985808e-08,1.680347002e-05
-0.3515625,-4.5703125,70.35878743,1.035472336,-6.55679029e-07,9.843363414e-08,1.809712234e-05
-0.3515625,-4.3359375,70.35878743,1.308959682,6.255583155e-07,1.253495392e-07,1.587395997e-05
-0.3515625,-4.1015625,70.35878743,1.654680082,2.049843616e-06,9.361824823e-08,8.534317845e-06
-0.3515625,-3.8671875,70.35878743,2.091711616,2.280124799e-06,8.436944656e-09,8.912209664e-07
-0.3515625,-3.6328125,70.35878743,2.644171242,1.675149368e-06,-1.014943879e-07,-4.105624791e-06
-0.3515625,-3.3984375,70.35878743,3.342545645,6.339588151e-07,-1.946844919e-07,-6.558715045e-06
-0.3515625,-3.1640625,70.35878743,4.225373613,-1.027619318e-06,-2.334617851e-07,-6.370003322e-06
-0.3515625,-2.9296875,70.35878743,5.341372733,-2.37450921e-06,-1.793870603e-07,-4.046225045e-06
-0.3515625,-2.6953125,70.35878743,6.752127808,-3.041317867e-06,-4.586335261e-08,-1.30769905e-06
-0.3515625,-2.4609375,70.35878743,8.535489323,-3.464942908e-06,1.355230343e-07,1.207768728e-06
-0.3515625,-2.2265625,70.35878743,10.78986951,-1.956353479e-06,3.062235508e-07,2.320551936e-06
-0.3515625,-1.9921875,70.35878743,13.6396731,-2.640737239e-07,3.848088879e-07,2.073639704e-06
-0.3515625,-1.7578125,70.35878743,17.24216239,4.447457862e-07,3.22940266e-07,1.40161003e-06
-0.3515625,-1.5234375,70.35878743,21.79613556,1.272463884e-06,1.201237378e-07,4.879040482e-07
-0.3515625,-1.2890625,70.35878743,27.55289705,1.069343833e-06,-1.459682934e-07,-3.274526795e-07
-0.3515625,-1.0546875,70.35878743,34.83012544,-3.862163208e-07,-5.038959937e-07,-8.811482999e-07
-0.3515625,-0.8203125,70.35878743,44.02940411,-5.735588728e-05,-6.349874771e-06,-2.238793888e-05
-0.3515625,-0.5859375,70.35878743,55.65838198,-0.0002839399277,2.201599295e-05,-1.29714763e-05
-0.3515625,-0.3515625,70.35878743,70.35878743,0.01191001439,0.002056287767,0.002056321635
-0.3515625,-0.1171875,70.35878743,88.94184116,0.108093328,0.01695969301,0.008109657187
-0.3515625,0.1171875,70.35878743,112.4330222,0.3138707248,0.04992563632,0.008314571941
-0.3515625,0.3515625,70.35878743,142.1286575,0.4664139389,0.07555288661,0.00250413952
-0.3515625,0.5859375,70.35878743,179.6674579,0.5030355806,0.08253332182,9.310388202e-05
-0.3515625,0.8203125,70.35878743,227.120948,0.5030352992,0.08283528336,-4.247869476e-05
-0.3515625,1.0546875,70.35878743,287.1077802,0.502154723,0.08268918379,-3.433335222e-06
-0.3515625,1.2890625,70.35878743,362.9382414,0.5021059414,0.08267295413,3.219515557e-07
-0.3515625,1.5234375,70.35878743,458.7969264,0.5021182756,0.08267509746,6.566344052e-10
-0.3515625,1.7578125,70.35878743,579.9736584,0.5021195556,0.08267574434,-5.201743591e-09
-0.3515625,1.9921875,70.35878743,733.1554008,0.5021198637,0.08267612022,2.263568399e-08
-0.3515625,2.2265625,70.35878743,926.7952672,0.5021211196,0.08267644575,3.067181849e-08
-0.3515625,2.4609375,70.35878743,1171.578995,0.5021242867,0.08267657383,2.766815509e-08
-0.3515625,2.6953125,70.35878743,1481.01462,0.5021259443,0.08267644283,1.618788342e-08
-0.3515625,2.9296875,70.35878743,1872.177903,0.502125441,0.08267612724,3.039954327e-09
-0.3515625,3.1640625,70.35878743,2366.654624,0.5021236267,0.08267574537,-3.136898007e-09
-0.3515625,3.3984375,70.35878743,2991.73177,0.5021230084,0.08267544422,-2.654489585e-09
-0.3515625,3.6328125,70.35878743,3781.903321,0.5021225035,0.08267517865,-3.033581037e-09
-0.3515625,3.8671875,70.35878743,4780.773756,0.5021216075,0.08267497757,-3.158921417e-09
-0.3515625,4.1015625,70.35878743,6043.464299,0.5021213413,0.08267484283,-2.392721065e-09
-0.3515625,4.3359375,70.35878743,7639.654709,0.5021211238,0.08267479986,-1.528564516e-09
-0.3515625,4.5703125,70.35878743,9657.428452,0.5021216808,0.08267484977,-5.995373129e-10
-0.3515625,4.8046875,70.35878743,12208.13346,0.5021218265,0.08267501517,-6.736197877e-11
-0.3515625,5.0390625,70.35878743,15432.52672,0.5021220305,0.0826751988,1.317975792e-10
-0.3515625,5.2734375,70.35878743,19508.54173,0.5021259673,0.08267502894,2.357680488e-09
-0.3515625,5.5078125,70.35878743,24661.10749,0.5021270527,0.08266442911,-1.320770031e-08
-0.3515625,5.7421875,70.35878743,31174.56092,0.5008702873,0.08248931844,-5.797792456e-07
-0.3515625,5.9765625,70.35878743,39408.33756,0.4882457772,0.08091202019,-4.137623103e-06
-0.1171875,-5.9765625,88.94184116,0.2537534091,-6.135102133e-07,-5.912974241e-09,-9.127115698e-05
-0.1171875,-5.7421875,88.94184116,0.3207743656,-2.098661261e-06,-2.890301716e-08,-5.47609007e-05
-0.1171875,-5.5078125,88.94184116,0.4054967931,-2.847115012e-06,-5.495953429e-08,-2.399876192e-05
-0.1171875,-5.2734375,88.94184116,0.5125959766,-3.153304414e-06,-4.388796971e-08,-7.140533933e-07
-0.1171875,-5.0390625,88.94184116,0.6479820303,-2.54465742e-06,-3.198141881e-10,1.443940967e-05
-0.1171875,-4.8046875,88.94184116,0.8191260383,-8.026275085e-07,4.277944326e-08,2.249896778e-05
-0.1171875,-4.5703125,88.94184116,1.035472336,5.573965139e-07,7.471616881e-08,2.016625399e-05
-0.1171875,-4.3359375,88.94184116,1.308959682,1.64031858e-06,6.80440801e-08,1.42558425e-05
-0.1171875,-4.1015625,88.94184116,1.654680082,2.309948117e-06,1.673401133e-08,4.557746225e-06
-0.1171875,-3.8671875,88.94184116,2.091711616,1.955357302e-06,-5.122489681e-08,-2.690612741e-06
-0.1171875,-3.6328125,88.94184116,2.644171242,1.288336667e-06,-1.46763631e-07,-6.164329557e-06
-0.1171875,-3.3984375,88.94184116,3.342545645,-1.206595606e-06,-1.811896777e-07,-7.16562614e-06
-0.1171875,-3.1640625,88.94184116,4.225373613,-2.214638068e-06,-1.426472387e-07,-5.464029117e-06
-0.1171875,-2.9296875,88.94184116,5.341372733,-2.916302075e-06,-7.081869566e-08,-2.349138257e-06
-0.1171875,-2.6953125,88.94184116,6.752127808,-3.19961223e-06,7.703372852e-08,5.114709571e-07
-0.1171875,-2.4609375,88.94184116,8.535489323,-3.026679658e-06,2.116154157e-07,2.735730185e-06
-0.1171875,-2.2265625,88.94184116,10.78986951,-8.111684975e-08,2.950532819e-07,2.966335268e-06
-0.1171875,-1.9921875,88.94184116,13.6396731,1.31580262e-06,2.743852249e-07,1.855041319e-06
-0.1171875,-1.7578125,88.94184116,17.24216239,1.204767929e-06,1.56634692e-07,6.9772374e-07
-0.1171875,-1.5234375,88.94184116,21.79613556,1.458599772e-06,-3.2617112e-08,-3.869948367e-07
-0.1171875,-1.2890625,88.94184116,27.55289705,3.420896636e-07,-1.990295508e-07,-8.981985883e-07
-0.1171875,-1.0546875,88.94184116,34.83012544,-3.55678943e-06,-3.183720489e-07,-2.356614255e-06
-0.1171875,-0.8203125,88.94184116,44.02940411,-7.77477492e-05,2.364035558e-06,-2.236287009e-05
-0.1171875,-0.5859375,88.94184116,55.65838198,0.003571505413,0.0003654307426,0.0011092683
-0.1171875,-0.3515625,88.94184116,70.35878743,0.1080916258,0.008109662709,0.01695971347
-0.1171875,-0.1171875,88.94184116,88.94184116,0.8569747108,0.06468579977,0.06468582104
-0.1171875,0.1171875,88.94184116,112.4330222,2.615490607,0.2093969372,0.07392010525
-0.1171875,0.3515625,88.94184116,142.1286575,4.108049436,0.3440918449,0.02912190786
-0.1171875,0.5859375,88.94184116,179.6674579,4.617363019,0.39733482,0.004334017884
-0.1171875,0.8203125,88.94184116,227.120948,4.687396805,0.4068721515,9.43506212e-05
-0.1171875,1.0546875,88.94184116,287.1077802,4.687209775,0.4072247111,-4.537865646e-05
-0.1171875,1.2890625,88.94184116,362.9382414,4.68605382,0.4070769246,-3.412432014e-06
-0.1171875,1.5234375,88.94184116,458.7969264,4.685993906,0.4070610821,4.1346554e-07
-0.1171875,1.7578125,88.94184116,579.9736584,4.68601223,0.4070634395,8.993764764e-08
-0.1171875,1.9921875,88.94184116,733.1554008,4.686014965,0.4070639588,4.407529689e-08
-0.1171875,2.2265625,88.94184116,926.7952672,4.686017079,0.407063898,3.160396826e-08
-0.1171875,2.4609375,88.94184116,1171.578995,4.686015939,0.4070636495,1.573174315e-08
-0.1171875,2.6953125,88.94184116,1481.01462,4.686017325,0.4070633182,-4.83570416e-10
-0.1171875,2.9296875,88.94184116,1872.177903,4.686018199,0.4070630058,-1.298621547e-08
-0.1171875,3.1640625,88.94184116,2366.654624,4.686015793,0.4070628017,-1.250080921e-08
-0.1171875,3.3984375,88.94184116,2991.73177,4.686013799,0.4070626958,-7.712959731e-09
-0.1171875,3.6328125,88.94184116,3781.903321,4.686014812,0.4070627251,-4.511946534e-09
-0.1171875,3.8671875,88.94184116,4780.773756,4.686013648,0.4070628667,-3.137256176e-09
-0.1171875,4.1015625,88.94184116,6043.464299,4.686013808,0.4070630106,-1.805088451e-09
-0.1171875,4.3359375,88.94184116,7639.654709,4.68601455,0.4070631625,-6.445315027e-10
-0.1171875,4.5703125,88.94184116,9657.428452,4.686014746,0.4070633026,6.110640609e-10
-0.1171875,4.8046875,88.94184116,12208.13346,4.686014341,0.407063417,1.114519885e-09
-0.1171875,5.0390625,88.94184116,15432.52672,4.686015967,0.4070634724,3.231791714e-10
-0.1171875,5.2734375,88.94184116,19508.54173,4.686010965,0.4070632177,-3.271062088e-09
-0.1171875,5.5078125,88.94184116,24661.10749,4.685855151,0.4070617527,-8.487169516e-08
-0.1171875,5.7421875,88.94184116,31174.56092,4.682919228,0.4070852568,-9.731191844e-07
-0.1171875,5.9765625,88.94184116,39408.33756,4.690733752,0.4075292907,-6.223099595e-06
0.1171875,-5.9765625,112.4330222,0.2537534091,-8.36460884e-07,-3.596904384e-10,-0.0001003686688
0.1171875,-5.7421875,112.4330222,0.3207743656,-2.414318004e-06,-2.29465798e-08,-6.26745945e-05
0.1171875,-5.5078125,112.4330222,0.4054967931,-2.970481852e-06,-1.399247314e-08,-2.195911587e-05
0.1171875,-5.2734375,112.4330222,0.5125959766,-2.965000729e-06,4.347603851e-09,5.527504949e-06
0.1171875,-5.0390625,112.4330222,0.6479820303,-2.393386629e-06,3.68927114e-08,2.120770322e-05
0.1171875,-4.8046875,112.4330222,0.8191260383,-3.897426399e-07,4.84356805e-08,2.528750864e-05
0.1171875,-4.5703125,112.4330222,1.035472336,7.378280951e-07,5.329288591e-08,2.005337543e-05
0.1171875,-4.3359375,112.4330222,1.308959682,2.330997605e-06,3.197715424e-08,1.110648947e-05
0.1171875,-4.1015625,112.4330222,1.654680082,2.479651136e-06,-2.258502762e-08,5.911596377e-07
0.1171875,-3.8671875,112.4330222,2.091711616,1.463065769e-06,-9.847753329e-08,-6.406896875e-06
0.1171875,-3.6328125,112.4330222,2.644171242,1.136995768e-06,-1.492966322e-07,-8.189078906e-06
0.1171875,-3.3984375,112.4330222,3.342545645,-1.695150681e-06,-1.30489309e-07,-6.783078731e-06
0.1171875,-3.1640625,112.4330222,4.225373613,-3.312507755e-06,-7.712588505e-08,-4.008586545e-06
0.1171875,-2.9296875,112.4330222,5.341372733,-1.034578666e-06,2.905740324e-08,1.684146016e-07
0.1171875,-2.6953125,112.4330222,6.752127808,-2.30404483e-06,1.503004474e-07,2.75851244e-06
0.1171875,-2.4609375,112.4330222,8.535489323,-2.26141981e-08,2.332797878e-07,3.684668427e-06
0.1171875,-2.2265625,112.4330222,10.78986951,2.148261758e-06,2.30116091e-07,2.710604698e-06
0.1171875,-1.9921875,112.4330222,13.6396731,2.171116039e-06,1.402064638e-07,1.141006539e-06
0.1171875,-1.7578125,112.4330222,17.24216239,2.098718545e-06,-1.174523768e-08,-2.786683841e-07
0.1171875,-1.5234375,112.4330222,21.79613556,6.549776662e-07,-1.618229171e-07,-1.157114504e-06
0.1171875,-1.2890625,112.4330222,27.55289705,-1.370784321e-06,-2.360229976e-07,-1.094202359e-06
0.1171875,-1.0546875,112.4330222,34.83012544,-4.467932417e-06,-2.059560072e-07,-2.388036729e-06
0.1171875,-0.8203125,112.4330222,44.02940411,2.777904634e-05,3.370676754e-06,3.50147924e-05
0.1171875,-0.5859375,112.4330222,55.65838198,0.01292765602,0.0003623137712,0.003774916074
0.1171875,-0.3515625,112.4330222,70.35878743,0.3138708746,0.00831456747,0.04992560301
0.1171875,-0.1171875,112.4330222,88.94184116,2.615487359,0.07392009388,0.2093969598
0.1171875,0.1171875,112.4330222,112.4330222,9.249069186,0.2909673901,0.2909674075
0.1171875,0.3515625,112.4330222,142.1286575,15.74363636,0.5809586478,0.1506412594
0.1171875,0.5859375,112.4330222,179.6674579,18.82763977,0.7580038987,0.03724214345
0.1171875,0.8203125,112.4330222,227.120948,19.58303187,0.8157517641,0.004563114141
0.1171875,1.0546875,112.4330222,287.1077802,19.67428848,0.8254612852,9.261134401e-05
0.1171875,1.2890625,112.4330222,362.9382414,19.67401648,0.8258158261,-4.527218106e-05
0.1171875,1.5234375,112.4330222,458.7969264,19.672559,0.8256681519,-3.288428799e-06
0.1171875,1.7578125,112.4330222,579.9736584,19.67248507,0.8256521158,4.67937727e-07
0.1171875,1.9921875,112.4330222,733.1554008,19.67250552,0.8256540655,8.338842138e-08
0.1171875,2.2265625,112.4330222,926.7952672,19.6725077,0.8256541192,9.250348954e-10
0.1171875,2.4609375,112.4330222,1171.578995,19.67250701,0.8256537795,-1.162605074e-08
0.1171875,2.6953125,112.4330222,1481.01462,19.6725057,0.8256535625,-1.908435199e-08
0.1171875,2.9296875,112.4330222,1872.177903,19.67250634,0.8256535542,-1.966563176e-08
0.1171875,3.1640625,112.4330222,2366.654624,19.67250522,0.8256536465,-1.240255446e-08
0.1171875,3.3984375,112.4330222,2991.73177,19.67250499,0.8256538146,-4.269907216e-09
0.1171875,3.6328125,112.4330222,3781.903321,19.67250674,0.8256540462,2.573905666e-10
0.1171875,3.8671875,112.4330222,4780.773756,19.67250677,0.8256542858,1.474462661e-09
0.1171875,4.1015625,112.4330222,6043.464299,19.67250608,0.8256545059,1.711480328e-09
0.1171875,4.3359375,112.4330222,7639.654709,19.67250623,0.8256546378,1.361934784e-09
0.1171875,4.5703125,112.4330222,9657.428452,19.67250831,0.8256546708,1.15942149e-09
0.1171875,4.8046875,112.4330222,12208.13346,19.6725059,0.8256546242,9.193862537e-10
0.1171875,5.0390625,112.4330222,15432.52672,19.67250657,0.8256545307,7.618249362e-11
0.1171875,5.2734375,112.4330222,19508.54173,19.67250509,0.8256548229,-8.929305185e-10
0.1171875,5.5078125,112.4330222,24661.10749,19.67244199,0.8256627615,-4.171052127e-08
0.1171875,5.7421875,112.4330222,31174.56092,19.67035926,0.825687812,-8.025867589e-07
0.1171875,5.9765625,112.4330222,39408.33756,19.66913151,0.8252429995,-6.251535131e-06
0.3515625,-5.9765625,142.1286575,0.2537534091,-3.520639814e-07,4.875371779e-10,-0.0001020073322
0.3515625,-5.7421875,142.1286575,0.3207743656,-2.412119249e-06,1.239852224e-09,-6.112605685e-05
0.3515625,-5.5078125,142.1286575,0.4054967931,-2.796573681e-06,9.055443247e-09,-1.933639189e-05
0.3515625,-5.2734375,142.1286575,0.5125959766,-2.861235494e-06,2.092449975e-08,9.67234532e-06
0.3515625,-5.0390625,142.1286575,0.6479820303,-1.881162589e-06,3.620846612e-08,2.673403525e-05
0.3515625,-4.8046875,142.1286575,0.8191260383,-3.841833079e-07,4.229709654e-08,2.635980086e-05
0.3515625,-4.5703125,142.1286575,1.035472336,5.675146662e-07,3.118579433e-08,1.777186143e-05
0.3515625,-4.3359375,142.1286575,1.308959682,1.349258363e-06,-3.421018799e-09,7.035074837e-06
0.3515625,-4.1015625,142.1286575,1.654680082,1.406997204e-06,-5.082500008e-08,-3.613778756e-06
0.3515625,-3.8671875,142.1286575,2.091711616,4.375224899e-07,-9.493482998e-08,-8.926169007e-06
0.3515625,-3.6328125,142.1286575,2.644171242,-9.064815137e-07,-1.10889598e-07,-9.074695755e-06
0.3515625,-3.3984375,142.1286575,3.342545645,-2.50705766e-06,-8.715466915e-08,-5.366489474e-06
0.3515625,-3.1640625,142.1286575,4.225373613,-2.678370234e-06,-2.494367982e-08,-1.281730218e-06
0.3515625,-2.9296875,142.1286575,5.341372733,-2.072062771e-06,6.558221875e-08,2.581830846e-06
0.3515625,-2.6953125,142.1286575,6.752127808,-8.074762014e-07,1.30708507e-07,4.286120819e-06
0.3515625,-2.4609375,142.1286575,8.535489323,1.28646668e-06,1.549074562e-07,3.909199655e-06
0.3515625,-2.2265625,142.1286575,10.78986951,2.595667183e-06,1.130690256e-07,1.91126797e-06
0.3515625,-1.9921875,142.1286575,13.6396731,2.535726342e-06,1.209427235e-08,5.684594226e-08
0.3515625,-1.7578125,142.1286575,17.24216239,1.812000726e-06,-1.06498202e-07,-1.2625008e-06
0.3515625,-1.5234375,142.1286575,21.79613556,-5.13799041e-07,-1.805544895e-07,-1.611070184e-06
0.3515625,-1.2890625,142.1286575,27.55289705,-2.416425387e-06,-1.684299698e-07,-9.909351592e-07
0.3515625,-1.0546875,142.1286575,34.83012544,-7.320254327e-06,-1.635854895e-07,-3.212557408e-06
0.3515625,-0.8203125,142.1286575,44.02940411,2.530067438e-05,-3.322818623e-06,4.534332456e-05
0.3515625,-0.5859375,142.1286575,55.65838198,0.01856296808,4.444172386e-05,0.00547637589
0.3515625,-0.3515625,142.1286575,70.35878743,0.4664155825,0.002504139358,0.07555280544
0.3515625,-0.1171875,142.1286575,88.94184116,4.108050473,0.02912191053,0.3440918698
0.3515625,0.1171875,142.1286575,112.4330222,15.74363666,0.1506412575,0.5809586525
0.3515625,0.3515625,142.1286575,142.1286575,31.72577109,0.425480358,0.4254803557
0.3515625,0.5859375,142.1286575,179.6674579,42.0566997,0.7349869946,0.1657559077
0.3515625,0.8203125,142.1286575,227.120948,46.1664172,0.9141901864,0.03775213333
0.3515625,1.0546875,142.1286575,287.1077802,47.12774092,0.9720081781,0.004564027212
0.3515625,1.2890625,142.1286575,362.9382414,47.24309124,0.981717336,9.27285842e-05
0.3515625,1.5234375,142.1286575,458.7969264,47.2427473,0.9820716131,-4.521290731e-05
0.3515625,1.7578125,142.1286575,579.9736584,47.24090313,0.9819235675,-3.320652147e-06
0.3515625,1.9921875,142.1286575,733.1554008,47.24080675,0.9819072095,3.981038383e-07
0.3515625,2.2265625,142.1286575,926.7952672,47.24083176,0.9819090435,1.589245954e-08
0.3515625,2.4609375,142.1286575,1171.578995,47.24083373,0.9819092702,-3.084880937e-08
0.3515625,2.6953125,142.1286575,1481.01462,47.24083378,0.9819093196,-1.637237325e-08
0.3515625,2.9296875,142.1286575,1872.177903,47.24083466,0.9819095327,-5.574624153e-09
0.3515625,3.1640625,142.1286575,2366.654624,47.240837,0.9819097655,-1.738098533e-09
0.3515625,3.3984375,142.1286575,2991.73177,47.24083555,0.9819099424,4.171905762e-09
0.3515625,3.6328125,142.1286575,3781.903321,47.24083485,0.9819100574,6.226890028e-09
0.3515625,3.8671875,142.1286575,4780.773756,47.2408344,0.9819101084,5.018950094e-09
0.3515625,4.1015625,142.1286575,6043.464299,47.24083524,0.9819100991,3.205789224e-09
0.3515625,4.3359375,142.1286575,7639.654709,47.24083533,0.981910034,1.32891974e-09
0.3515625,4.5703125,142.1286575,9657.428452,47.24083449,0.981909918,-2.680652842e-11
0.3515625,4.8046875,142.1286575,12208.13346,47.24083327,0.9819097783,-3.738544771e-10
0.3515625,5.0390625,142.1286575,15432.52672,47.24083391,0.9819096783,-5.869530701e-10
0.3515625,5.2734375,142.1286575,19508.54173,47.24084135,0.9819097675,6.443103258e-09
0.3515625,5.5078125,142.1286575,24661.10749,47.2409981,0.9819154872,6.533318963e-08
0.3515625,5.7421875,142.1286575,31174.56092,47.24073704,0.9819816987,-3.875628173e-07
0.3515625,5.9765625,142.1286575,39408.33756,47.23044032,0.9823588552,-5.513375048e-06
0.5859375,-5.9765625,179.6674579,0.2537534091,-2.92701703e-07,1.273447601e-09,-0.0001003646046
0.5859375,-5.7421875,179.6674579,0.3207743656,-2.281603137e-06,1.003616554e-08,-5.80344619e-05
0.5859375,-5.5078125,179.6674579,0.4054967931,-2.521428477e-06,1.878954904e-08,-1.572393715e-05
0.5859375,-5.2734375,179.6674579,0.5125959766,-2.509497594e-06,2.79216746e-08,1.331726591e-05
0.5859375,-5.0390625,179.6674579,0.6479820303,-1.457303194e-06,3.303084389e-08,2.84034771e-05
0.5859375,-4.8046875,179.6674579,0.8191260383,-5.601248601e-08,2.795448487e-08,2.498843974e-05
0.5859375,-4.5703125,179.6674579,1.035472336,6.828697977e-07,8.512183489e-09,1.418858266e-05
0.5859375,-4.3359375,179.6674579,1.308959682,1.135419651e-06,-2.377275968e-08,1.89071902e-06
0.5859375,-4.1015625,179.6674579,1.654680082,7.329669921e-07,-5.875705346e-08,-7.541703825e-06
0.5859375,-3.8671875,179.6674579,2.091711616,-5.756765118e-07,-7.912529046e-08,-1.05200381e-05
0.5859375,-3.6328125,179.6674579,2.644171242,-1.862987975e-06,-7.038092255e-08,-8.09832198e-06
0.5859375,-3.3984375,179.6674579,3.342545645,-3.05306188e-06,-2.977022431e-08,-2.807771245e-06
0.5859375,-3.1640625,179.6674579,4.225373613,-3.204247878e-06,2.82730346e-08,1.949697448e-06
0.5859375,-2.9296875,179.6674579,5.341372733,-1.772661066e-06,8.712653423e-08,4.538673079e-06
0.5859375,-2.6953125,179.6674579,6.752127808,3.663342167e-07,1.15243818e-07,5.021984268e-06
0.5859375,-2.4609375,179.6674579,8.535489323,2.086376004e-06,1.010101717e-07,3.455853634e-06
0.5859375,-2.2265625,179.6674579,10.78986951,2.501412761e-06,3.737889218e-08,7.518177865e-07
0.5859375,-1.9921875,179.6674579,13.6396731,1.651373721e-06,-5.256205717e-08,-1.152529622e-06
0.5859375,-1.7578125,179.6674579,17.24216239,3.019011746e-08,-1.265494957e-07,-2.020049598e-06
0.5859375,-1.5234375,179.6674579,21.79613556,-2.569164772e-06,-1.407018891e-07,-1.644967779e-06
0.5859375,-1.2890625,179.6674579,27.55289705,-3.710189435e-06,-8.135095327e-08,-5.530671471e-07
0.5859375,-1.0546875,179.6674579,34.83012544,-8.993132959e-06,4.117991695e-08,-3.522282202e-06
0.5859375,-0.8203125,179.6674579,44.02940411,-5.284908197e-05,-1.065703138e-06,1.595881913e-05
0.5859375,-0.5859375,179.6674579,55.65838198,0.01861561222,-2.366886891e-05,0.005597526185
0.5859375,-0.3515625,179.6674579,70.35878743,0.5030362292,9.310159786e-05,0.08253325201
0.5859375,-0.1171875,179.6674579,88.94184116,4.617364482,0.004334010151,0.3973348133
0.5859375,0.1171875,179.6674579,112.4330222,18.82764066,0.03724213298,0.7580039175
0.5859375,0.3515625,179.6674579,142.1286575,42.05669999,0.165755903,0.7349869986
0.5859375,0.5859375,179.6674579,179.6674579,64.71736291,0.4430967096,0.44309671
0.5859375,0.8203125,179.6674579,227.120948,78.02439968,0.7528154426,0.1663369675
0.5859375,1.0546875,179.6674579,287.1077802,83.22684446,0.9320098317,0.03775146492
0.5859375,1.2890625,179.6674579,362.9382414,84.44203396,0.9898265991,0.004563997438
0.5859375,1.5234375,179.6674579,458.7969264,84.58784812,0.9995354546,9.267614246e-05
0.5859375,1.7578125,179.6674579,579.9736584,84.58741117,0.9998895175,-4.531187648e-05
0.5859375,1.9921875,179.6674579,733.1554008,84.58507828,0.999741457,-3.406605091e-06
0.5859375,2.2265625,179.6674579,926.7952672,84.58495567,0.9997252979,3.636512198e-07
0.5859375,2.4609375,179.6674579,1171.578995,84.58498877,0.9997274482,2.853167428e-08
0.5859375,2.6953125,179.6674579,1481.01462,84.58499368,0.9997279716,4.53428998e-09
0.5859375,2.9296875,179.6674579,1872.177903,84.58499483,0.9997281475,1.529152577e-08
0.5859375,3.1640625,179.6674579,2366.654624,84.58499606,0.9997282427,7.585201845e-09
