# Phase N2: vartheta and within-element gradient at tau=T
# vartheta = du/dx = sigma_x/diff
# vtheta_dx_raw = within-element d(vartheta)/dx via quarter-point FD
# gamma_exact = phi(d1)/(S*sigma*sqrt(tau))  [corrected formula]
x_c,S_c,vartheta_c,vtheta_dx_raw,delta_exact,gamma_exact
0.638671875,189.3963788,189.3528163,192.9911272,0.999802468,1.977601908e-05
0.650390625,191.6289233,191.6163444,195.1602872,0.9998420823,1.585390701e-05
0.662109375,193.8877844,193.9054571,197.4207947,0.9998741612,1.266609406e-05
0.673828125,196.1732723,196.2220311,199.946032,0.9999000491,1.008458613e-05
0.685546875,198.4857007,198.5689826,202.6409467,0.9999208692,8.001702825e-06
0.697265625,200.8253874,200.9471235,205.2382377,0.9999375562,6.327260644e-06
0.708984375,203.1926535,203.3549277,207.6970434,0.9999508848,4.98606574e-06
0.720703125,205.5878242,205.7915337,210.216821,0.9999614944,3.915698491e-06
0.732421875,208.0112284,208.2587161,213.0025219,0.9999699107,3.064569362e-06
0.744140625,210.4631989,210.7591833,215.9361701,0.9999765643,2.390224179e-06
0.755859375,212.9440725,213.2935569,218.7615694,0.9999818063,1.857876252e-06
0.767578125,215.4541899,215.8603347,221.459874,0.999985922,1.439142835e-06
0.779296875,217.9938957,218.4586608,224.189099,0.9999891425,1.110963995e-06
0.791015625,220.5635388,221.0896827,227.1176722,0.9999916537,8.546829436e-07
0.802734375,223.163472,223.7554721,230.1697812,0.9999936051,6.552681485e-07
0.814453125,225.7940523,226.4569295,233.1844702,0.9999951164,5.006590228e-07
0.826171875,228.4556412,229.1927528,236.0046067,0.9999962828,3.812185322e-07
0.837890625,231.148604,231.9611774,238.7663577,0.99999718,2.892776832e-07
0.849609375,233.8733106,234.762095,241.5943427,0.9999978676,2.187584434e-07
0.861328125,236.6301352,237.5964439,244.4603164,0.9999983929,1.648631853e-07
0.873046875,239.4194563,240.4632646,247.0555378,0.9999987928,1.238202045e-07
0.884765625,242.2416571,243.3586792,249.1898249,0.9999990962,9.267622078e-08
0.896484375,245.0971251,246.2768835,250.7957125,0.9999993256,6.912801436e-08
0.908203125,247.9862525,249.2122975,251.9939796,0.9999994984,5.138647385e-08
0.919921875,250.9094359,252.1606735,252.9457615,0.9999996282,3.806733909e-08
0.931640625,253.867077,255.1196818,253.7611722,0.9999997253,2.810380944e-08
0.943359375,256.8595817,258.0879018,254.5201046,0.9999997977,2.067696687e-08
0.955078125,259.8873612,261.0656545,255.4778145,0.9999998515,1.516063667e-08
0.966796875,262.9508312,264.0565555,256.9786444,0.9999998914,1.107788917e-08
0.978515625,266.0504124,267.0678638,259.234255,0.9999999208,8.066879326e-09
0.990234375,269.1865304,270.108646,262.2414784,0.9999999425,5.854139577e-09
1.001953125,272.3596161,273.1866166,265.7463805,0.9999999583,4.233792349e-09
1.013671875,275.570105,276.306259,269.4145522,0.9999999699,3.051441179e-09
1.025390625,278.8184382,279.4683271,272.9850776,0.9999999784,2.19174195e-09
1.037109375,282.1050618,282.672008,276.5081251,0.9999999845,1.568854998e-09
1.048828125,285.430427,285.9167679,280.0235699,0.9999999889,1.119141909e-09
1.060546875,288.7949905,289.2026645,283.5785046,0.9999999921,7.956031267e-10
1.072265625,292.1992145,292.5304298,287.2081286,0.9999999944,5.636594226e-10
1.083984375,295.6435663,295.9010744,290.9423759,0.999999996,3.979660549e-10
1.095703125,299.1285192,299.3157772,294.8083235,0.9999999972,2.800169085e-10
1.107421875,302.6545515,302.7765246,298.8901807,0.999999998,1.963502467e-10
1.119140625,306.2221476,306.2855662,303.1170578,0.9999999986,1.372105845e-10
1.130859375,309.8317973,309.8442732,307.3792627,0.999999999,9.555485234e-11
1.142578125,313.4839965,313.4521642,311.4655333,0.9999999993,6.631730136e-11
1.154296875,317.1792467,317.1070254,315.3691795,0.9999999995,4.586801153e-11
1.166015625,320.9180553,320.8070676,319.1995713,0.9999999997,3.161563791e-11
1.177734375,324.7009357,324.5523479,323.1842157,0.9999999998,2.171715611e-11
1.189453125,328.5284076,328.3453393,327.4399279,0.9999999998,1.486664344e-11
1.201171875,332.4009965,332.1891976,331.9297738,0.9999999999,1.01421929e-11
1.212890625,336.3192343,336.0856526,336.4649992,0.9999999999,6.895404931e-12
1.224609375,340.283659,340.0344585,340.8416529,1,4.671933498e-12
1.236328125,344.2948151,344.0337471,345.0438537,1,3.154586915e-12
1.248046875,348.3532534,348.081759,349.1583838,1,2.12274248e-12
1.259765625,352.4595314,352.1780081,353.3314478,1,1.42351187e-12
1.271484375,356.6142128,356.3235462,357.6470406,1,9.51335806e-13
1.283203125,360.8178683,360.5203497,362.128623,1,6.336005726e-13
1.294921875,365.0710751,364.769411,366.6425456,1,4.205389708e-13
1.306640625,369.3744174,369.0714531,371.2010837,1,2.781671893e-13
1.318359375,373.7284862,373.4270116,375.7608128,1,1.833641903e-13
1.330078125,378.1338793,377.835651,380.310467,1,1.204570204e-13
1.341796875,382.5912018,382.2972881,384.8398439,1,7.886034552e-14
1.353515625,387.1010658,386.8121978,389.4121617,1,5.145104538e-14
1.365234375,391.6640907,391.3804135,393.9972711,1,3.345327949e-14
1.376953125,396.2809031,396.0025265,398.671801,1,2.167664988e-14
1.388671875,400.952137,400.6797504,403.4613076,1,1.399763276e-14
1.400390625,405.6784339,405.4134597,408.3600417,1,9.007950597e-15
1.412109375,410.4604429,410.2044028,413.2740632,1,5.777053166e-15
1.423828125,415.2988207,415.0527046,418.1528842,1,3.692289126e-15
1.435546875,420.1942318,419.9578687,422.9774587,1,2.351765453e-15
1.447265625,425.1473484,424.9191025,427.8066983,1,1.492798809e-15
1.458984375,430.1588508,429.9374182,432.770686,1,9.443163766e-16
1.470703125,435.2294272,435.0146493,437.9366851,1,5.953093878e-16
1.482421875,440.359774,440.1527574,443.2648732,1,3.740045703e-16
1.494140625,445.5505957,445.3534448,448.627203,1,2.341639609e-16
1.505859375,450.8026051,450.6164856,453.9195592,1,1.461073857e-16
1.517578125,456.1165236,455.9408089,459.120228,1,9.085174071e-17
1.529296875,461.4930808,461.3261241,464.3337315,1,5.629934001e-17
1.541015625,466.9330152,466.7728786,469.6922005,1,3.476820926e-17
1.552734375,472.4370738,472.2829685,475.259949,1,2.139785845e-17
1.564453125,478.0060126,477.8587468,480.9535399,1,1.312403155e-17
1.576171875,483.6405962,483.501268,486.6916296,1,8.021825116e-18
1.587890625,489.3415985,489.2106603,492.4071862,1,4.886389496e-18
1.599609375,495.1098024,494.9867539,498.0900115,1,2.966278624e-18
1.611328125,500.9460001,500.8293036,503.8293003,1,1.794505404e-18
1.623046875,506.850993,506.7397102,509.7449464,1,1.081898621e-18
1.634765625,512.8255921,512.7198397,515.7967221,1,6.500358849e-19
1.646484375,518.8706179,518.7709177,521.9314946,1,3.892217182e-19
1.658203125,524.9869006,524.8939516,528.1042441,1,2.322553715e-19
1.669921875,531.17528,531.0889952,534.2548354,1,1.381158233e-19
1.681640625,537.4366061,537.3558614,540.4221325,1,8.185214678e-20
1.693359375,543.7717388,543.6952531,546.7002245,1,4.834211871e-20
1.705078125,550.181548,550.1085149,553.1223085,1,2.845314354e-20
1.716796875,556.666914,556.5975161,559.7085619,1,1.668951812e-20
1.728515625,563.2287274,563.1637534,566.3593531,1,9.755876818e-21
1.740234375,569.8678894,569.807835,573.0398437,1,5.683263433e-21
1.751953125,576.5853118,576.5300726,579.7302741,1,3.299424799e-21
1.763671875,583.381917,583.33058,586.4554086,1,1.908919655e-21
1.775390625,590.2586384,590.2101058,593.3002578,1,1.100641879e-21
1.787109375,597.2164204,597.1701879,600.3028783,1,6.324313431e-22
1.798828125,604.2562186,604.2126557,607.4312349,1,3.621510139e-22
1.810546875,611.3789997,611.3387757,614.6481437,1,2.066688361e-22
1.822265625,618.5857419,618.5493552,621.9019943,1,1.175355517e-22
1.833984375,625.8774349,625.8447991,629.1712601,1,6.661506792e-23
1.845703125,633.25508,633.2252458,636.4725948,1,3.76257069e-23
1.857421875,640.7196905,640.6915875,643.9095518,1,2.117901848e-23
1.869140625,648.2722915,648.245313,651.4754354,1,1.188053392e-23
1.880859375,655.9139201,655.8880581,659.1940658,1,6.641635791e-24
1.892578125,663.6456258,663.6215833,667.0484655,1,3.700182308e-24
1.904296875,671.4684705,671.4470241,674.9606363,1,2.054377058e-24
1.916015625,679.3835283,679.3651462,682.9136967,1,1.136700782e-24
1.927734375,687.3918864,687.3762954,690.9067597,1,6.267886584e-25
1.939453125,695.4946444,695.481116,698.9685475,1,3.444332489e-25
1.951171875,703.6929152,703.6805665,707.1526162,1,1.886244451e-25
1.962890625,711.9878246,711.9761111,715.4777894,1,1.029437182e-25
1.974609375,720.3805118,720.3696017,723.9361069,1,5.59900292e-26
1.986328125,728.8721293,728.8623891,732.5141183,1,3.034803007e-26
1.998046875,737.4638433,737.4557622,741.1750842,1,1.639303196e-26
2.009765625,746.1568337,746.1505773,749.9032025,1,8.824640738e-27
2.021484375,754.9522944,754.9476125,758.6970191,1,4.734168922e-27
2.033203125,763.8514331,763.8479572,767.602303,1,2.531042483e-27
2.044921875,772.8554721,772.8526956,776.6325693,1,1.348540791e-27
2.056640625,781.9656478,781.9636733,785.8168093,1,7.160407003e-28
2.068359375,791.1832115,791.1823528,795.1035676,1,3.788962421e-28
2.080078125,800.5094288,800.51001,804.5015096,1,1.99807532e-28
2.091796875,809.9455806,809.9477131,813.9729792,1,1.050055807e-28
2.103515625,819.4929628,819.49634,823.516384,1,5.499483142e-29
2.115234375,829.1528865,829.1569435,833.1661024,1,2.870386225e-29
2.126953125,838.9266784,838.9308463,842.9773928,1,1.493027365e-29
2.138671875,848.8156806,848.8200581,852.9466658,1,7.739344278e-30
2.150390625,858.8212513,858.8262191,863.041607,1,3.998062078e-30
2.162109375,868.9447644,868.9509113,873.2566159,1,2.058277223e-30
2.173828125,879.1876103,879.195348,883.5552145,1,1.056007911e-30
2.185546875,889.5511957,889.5601895,893.9129734,1,5.399324669e-31
2.197265625,900.0369437,900.0466455,904.3942315,1,2.751190624e-31
2.208984375,910.6462943,910.6561646,915.0393031,1,1.397046594e-31
2.220703125,921.3807047,921.390799,925.8596706,1,7.069847842e-32
2.232421875,932.2416489,932.2523528,936.8150231,1,3.565481697e-32
2.244140625,943.2306184,943.2423832,947.8800426,1,1.791988936e-32
2.255859375,954.3491225,954.362008,959.0167431,1,8.975556909e-33
2.267578125,965.5986879,965.6122222,970.2807069,1,4.480190223e-33
2.279296875,976.9808597,976.9946869,981.7020572,1,2.228642824e-33
2.291015625,988.4972009,988.5112957,993.3054067,1,1.104824908e-33
2.302734375,1000.149293,1000.164137,1005.06071,1,5.458274975e-34
2.314453125,1011.938737,1011.954679,1016.909215,1,2.687362995e-34
2.326171875,1023.86715,1023.884084,1028.862131,1,1.318579207e-34
2.337890625,1035.936172,1035.953655,1040.940874,1,6.447555382e-35
2.349609375,1048.14746,1048.164967,1053.190003,1,3.141903977e-35
2.361328125,1060.50269,1060.520373,1065.657326,1,1.525807351e-35
2.373046875,1073.003561,1073.021934,1078.267471,1,7.38440429e-36
2.384765625,1085.651787,1085.671358,1090.989343,1,3.561559444e-36
2.396484375,1098.449107,1098.469734,1103.807134,1,1.711882281e-36
2.408203125,1111.397277,1111.418619,1116.791288,1,8.200051211e-37
2.419921875,1124.498077,1124.519716,1129.925558,1,3.914427021e-37
2.431640625,1137.753304,1137.775117,1143.264287,1,1.862210645e-37
2.443359375,1151.16478,1151.18697,1156.753439,1,8.828732886e-38
2.455078125,1164.734346,1164.757095,1170.406723,1,4.171352756e-38
2.466796875,1178.463866,1178.487613,1184.25064,1,1.96410376e-38
2.478515625,1192.355225,1192.38029,1198.220777,1,9.216391275e-39
2.490234375,1206.410331,1206.436696,1212.30971,1,4.309891623e-39
2.501953125,1220.631115,1220.658295,1226.557279,1,2.008541286e-39
2.513671875,1235.019528,1235.047422,1241.042269,1,9.328335232e-40
2.525390625,1249.577547,1249.60644,1255.705058,1,4.317541244e-40
2.537109375,1264.307172,1264.33728,1270.502921,1,1.991488547e-40
2.548828125,1279.210425,1279.241623,1285.445277,1,9.154362369e-41
2.560546875,1294.289353,1294.321447,1300.596588,1,4.193603387e-41
2.572265625,1309.546026,1309.579045,1315.938956,1,1.914500911e-41
2.583984375,1324.98254,1325.01642,1331.439533,1,8.710293086e-42
2.595703125,1340.601015,1340.635808,1347.147664,1,3.949289112e-42
2.607421875,1356.403595,1356.439487,1363.045737,1,1.784489741e-42
2.619140625,1372.392452,1372.429577,1379.096443,1,8.035597063e-43
2.630859375,1388.56978,1388.607875,1395.335705,1,3.606045609e-43
2.642578125,1404.937801,1404.976952,1411.811964,1,1.612698744e-43
2.654296875,1421.498763,1421.538949,1428.413678,1,7.187605762e-44
2.666015625,1438.254941,1438.295746,1445.207833,1,3.19245083e-44
2.677734375,1455.208635,1455.249865,1462.261228,1,1.413100838e-44
2.689453125,1472.362174,1472.403899,1479.502368,1,6.233487014e-45
2.701171875,1489.717913,1489.759964,1496.898698,1,2.740298875e-45
2.712890625,1507.278237,1507.320426,1514.549011,1,1.200532093e-45
2.724609375,1525.045555,1525.087706,1532.360524,1,5.241536133e-46
2.736328125,1543.02231,1543.063888,1550.379042,1,2.280617025e-46
2.748046875,1561.210969,1561.251902,1568.700047,1,9.889062197e-47
2.759765625,1579.614029,1579.654355,1587.159198,1,4.273333849e-47
2.771484375,1598.23402,1598.273417,1605.82174,1,1.840295252e-47
2.783203125,1617.073497,1617.111596,1624.741775,1,7.898000495e-48
2.794921875,1636.135047,1636.171365,1643.812699,1,3.377969904e-48
2.806640625,1655.421289,1655.455035,1663.144608,1,1.439803959e-48
2.818359375,1674.934872,1674.965446,1682.70272,1,6.115893567e-49
2.830078125,1694.678474,1694.705144,1702.449646,1,2.58896061e-49
2.841796875,1714.654808,1714.676874,1722.50815,1,1.092194374e-49
2.853515625,1734.866616,1734.883646,1742.75558,1,4.591804563e-50
2.865234375,1755.316675,1755.328188,1763.284389,1,1.923870449e-50
2.876953125,1776.007792,1776.01319,1783.985869,1,8.032989894e-51
2.888671875,1796.94281,1796.941136,1804.927615,1,3.34262445e-51
2.900390625,1818.124603,1818.114741,1826.122189,1,1.386139434e-51
2.912109375,1839.556081,1839.536843,1847.541137,1,5.728424853e-52
2.923828125,1861.240186,1861.210462,1869.26427,1,2.359241994e-52
2.935546875,1883.179896,1883.138656,1891.180627,1,9.683196117e-53
2.947265625,1905.378225,1905.324212,1913.396922,1,3.960718108e-53
2.958984375,1927.83822,1927.77011,1935.827963,1,1.614500219e-53
2.970703125,1950.562967,1950.479358,1958.573143,1,6.558601604e-54
2.982421875,1973.555586,1973.455562,1981.656869,1,2.655176293e-54
2.994140625,1996.819235,1996.705579,2005.898656,1,1.071234228e-54
