# Chain rule: x=log(S/K), vartheta=sigma_x/diff=du/dx
# Delta=dV/dS=vartheta/S, Gamma=d2V/dS2=(u_xx-u_x)/S2 (FD approx)
S,x,u_DPG,delta_DPG,gamma_DPG,delta_exact,gamma_exact,delta_error,gamma_error
486.4827463,1.58203125,391.3711024,1.000007076,2.77707107e-07,1,6.263499033e-18,7.076340027e-06,2.77707107e-07
498.0193521,1.60546875,402.9077917,1.000009953,2.224693174e-07,1,2.308153754e-18,9.952591737e-06,2.224693174e-07
509.8295407,1.62890625,414.7180977,1.00001227,1.675915018e-07,1,8.389736651e-19,1.227028545e-05,1.675915018e-07
521.9197999,1.65234375,426.8085105,1.000013958,1.270312864e-07,1,3.007930484e-19,1.395810366e-05,1.270312864e-07
534.2967712,1.67578125,439.1856417,1.000015378,1.001098864e-07,1,1.063709736e-19,1.537838922e-05,1.001098864e-07
546.967254,1.69921875,451.8563125,1.000016466,7.802273659e-08,1,3.710345453e-20,1.646560146e-05,7.802273659e-08
559.9382087,1.72265625,464.8274723,1.000017379,6.362275212e-08,1,1.276560587e-20,1.737900434e-05,6.362275212e-08
573.2167606,1.74609375,478.1062518,1.000018136,4.622151018e-08,1,4.332159018e-21,1.813566731e-05,4.622151018e-08
586.8102044,1.76953125,491.6999279,1.000018621,3.303568189e-08,1,1.45011759e-21,1.862106856e-05,3.303568189e-08
600.7260073,1.79296875,505.6159821,1.000019044,3.653899786e-08,1,4.78782121e-22,1.904445403e-05,3.653899786e-08
614.9718141,1.81640625,519.8620527,1.00001965,4.889024605e-08,1,1.559223964e-22,1.965006556e-05,4.889024605e-08
629.5554504,1.83984375,534.4459619,1.000020454,6.038500318e-08,1,5.00858387e-23,2.045393259e-05,6.038500318e-08
644.4849276,1.86328125,549.3757391,1.000021432,5.483915954e-08,1,1.586928183e-23,2.143221501e-05,5.483915954e-08
659.7684473,1.88671875,564.6595703,1.000022111,4.49172819e-08,1,4.959472293e-24,2.211078795e-05,4.49172819e-08
675.4144051,1.91015625,580.3058644,1.000022821,3.214181685e-08,1,1.528795996e-24,2.282148307e-05,3.214181685e-08
691.4313962,1.93359375,596.323204,1.000023128,2.063262879e-08,1,4.648357029e-25,2.312849266e-05,2.063262879e-08
707.8282192,1.95703125,612.7203909,1.00002349,8.866391421e-09,1,1.39407228e-25,2.349026527e-05,8.866391421e-09
724.6138817,1.98046875,629.5064321,1.000023423,-2.857024588e-09,1,4.123889111e-26,2.342270156e-05,2.857024588e-09
741.7976047,2.00390625,646.6905385,1.000023393,-2.939957565e-09,1,1.203274017e-26,2.33932139e-05,2.939957565e-09
759.3888279,2.02734375,664.2821558,1.00002332,3.892488615e-09,1,3.463043696e-27,2.332046469e-05,3.892488615e-09
777.397215,2.05078125,682.2909415,1.000023532,1.329032568e-08,1,9.83076415e-28,2.353178497e-05,1.329032568e-08
795.8326587,2.07421875,700.7268062,1.000023805,2.01164191e-08,1,2.752659262e-28,2.380481507e-05,2.01164191e-08
814.7052863,2.09765625,719.5998686,1.000024282,2.918892908e-08,1,7.602448854e-29,2.428228977e-05,2.918892908e-08
834.0254654,2.12109375,738.9205,1.00002492,3.182669325e-08,1,2.071049273e-29,2.49196222e-05,3.182669325e-08
853.8038094,2.14453125,758.6993201,1.000025527,2.958104202e-08,1,5.564975141e-30,2.552666647e-05,2.958104202e-08
874.0511832,2.16796875,778.9471978,1.000026104,2.286417471e-08,1,1.474931663e-30,2.610362464e-05,2.286417471e-08
894.7787097,2.19140625,799.6752489,1.000026464,1.437668657e-08,1,3.855817249e-31,2.646352375e-05,1.437668657e-08
915.9977753,2.21484375,820.8948477,1.000026707,9.795177836e-09,1,9.942528804e-32,2.670667765e-05,9.795177836e-09
937.7200366,2.23828125,842.6176734,1.000026884,1.00973718e-08,1,2.52879222e-32,2.688414169e-05,1.00973718e-08
959.9574264,2.26171875,864.8556476,1.000027151,1.378315964e-08,1,6.344031174e-33,2.715055459e-05,1.378315964e-08
982.7221607,2.28515625,887.6209696,1.000027504,1.508411768e-08,1,1.569832598e-33,2.750441315e-05,1.508411768e-08
1006.026745,2.30859375,910.9261706,1.000027845,1.948433797e-08,1,3.831574291e-34,2.784546962e-05,1.948433797e-08
1029.883982,2.33203125,934.7840631,1.000028423,2.96916279e-08,1,9.224376719e-35,2.842333001e-05,2.96916279e-08
1054.306977,2.35546875,959.2077261,1.000029279,3.800884318e-08,1,2.190446672e-35,2.927898829e-05,3.800884318e-08
1079.309146,2.37890625,984.2106193,1.000030302,4.021307508e-08,1,5.130553381e-36,3.030192333e-05,4.021307508e-08
1104.904225,2.40234375,1009.806462,1.000031314,3.980267954e-08,1,1.185309076e-36,3.131365923e-05,3.980267954e-08
1131.106274,2.42578125,1036.009306,1.000032364,3.962300629e-08,1,2.701064044e-37,3.236358779e-05,3.962300629e-08
1157.929686,2.44921875,1062.833584,1.000033415,4.063851488e-08,1,6.071192827e-38,3.34146874e-05,4.063851488e-08
1185.389197,2.47265625,1090.293998,1.00003457,3.947340396e-08,1,1.34601235e-38,3.456956518e-05,3.947340396e-08
1213.499892,2.49609375,1118.405642,1.000035608,3.495608893e-08,1,2.943472179e-39,3.560823258e-05,3.495608893e-08
1242.277212,2.51953125,1147.183978,1.000036558,3.291075027e-08,1,6.349020055e-40,3.655814771e-05,3.291075027e-08
1271.736968,2.54296875,1176.644786,1.000037525,3.311217588e-08,1,1.350794661e-40,3.752485844e-05,3.311217588e-08
1301.895341,2.56640625,1206.804283,1.000038532,3.257950466e-08,1,2.834704838e-41,3.853223366e-05,3.257950466e-08
1332.768899,2.58984375,1237.679012,1.000039513,2.942801838e-08,1,5.867623337e-42,3.951324853e-05,2.942801838e-08
1364.374603,2.61328125,1269.285939,1.000040371,2.494923279e-08,1,1.19798804e-42,4.037087452e-05,2.494923279e-08
1396.729814,2.63671875,1301.642444,1.000041109,2.073754963e-08,1,2.412562708e-43,4.110902429e-05,2.073754963e-08
1429.852307,2.66015625,1334.766265,1.000041729,1.289945087e-08,1,4.79226264e-44,4.172872167e-05,1.289945087e-08
1463.760277,2.68359375,1368.675629,1.000041974,-6.835483947e-10,1,9.389413935e-45,4.197368046e-05,6.835483947e-10
1498.472352,2.70703125,1403.389112,1.000041682,-1.849016638e-08,1,1.814563757e-45,4.168181654e-05,1.849016638e-08
1534.0076,2.73046875,1438.925796,1.000040675,-3.837367045e-08,1,3.458930628e-46,4.067479578e-05,3.837367045e-08
1570.385541,2.75390625,1475.305148,1.000038922,-5.945192476e-08,1,6.503502995e-47,3.89222435e-05,5.945192476e-08
1607.626161,2.77734375,1512.547133,1.000036298,-8.335898355e-08,1,1.206114976e-47,3.629803058e-05,8.335898355e-08
1645.749917,2.80078125,1550.672169,1.00003264,-1.094766579e-07,1,2.206307029e-48,3.263994575e-05,1.094766579e-07
1684.777752,2.82421875,1589.701139,1.000027852,-1.364568316e-07,1,3.980879757e-49,2.785173232e-05,1.364568316e-07
1724.731105,2.84765625,1629.655453,1.000021862,-1.63747791e-07,1,7.084807328e-50,2.186242313e-05,1.63747791e-07
1765.631924,2.87109375,1670.556976,1.000014612,-1.939157346e-07,1,1.243692173e-50,1.461204019e-05,1.939157346e-07
1807.502679,2.89453125,1712.428127,1.000005812,-2.288823734e-07,1,2.153444241e-51,5.811712571e-06,2.288823734e-07
1850.366369,2.91796875,1755.291793,0.9999952178,-2.67542967e-07,1,3.677818001e-52,4.782180747e-06,2.67542967e-07
1894.246543,2.94140625,1799.171433,0.999982604,-3.046628571e-07,1,6.195590567e-53,1.739599836e-05,3.046628571e-07
1939.167306,2.96484375,1844.090696,0.9999681635,-2.792073006e-07,1,1.02946375e-53,3.183652768e-05,2.792073006e-07
1985.153333,2.98828125,1890.068839,0.9999572222,-2.379268365e-07,1,1.687233851e-54,4.277783771e-05,2.379268365e-07
