# Chain rule: x=log(S/K), vartheta=sigma_x/diff=du/dx
# Delta=dV/dS=vartheta/S, Gamma=d2V/dS2=(u_xx-u_x)/S2 (FD approx)
S,x,u_DPG,delta_DPG,gamma_DPG,delta_exact,gamma_exact,delta_error,gamma_error
524.9869006,1.658203125,429.8766775,0.99982295,2.41429684e-06,1,2.322553715e-19,0.0001770499932,2.41429684e-06
531.17528,1.669921875,436.0640088,0.9998375587,2.153420876e-06,1,1.381158233e-19,0.000162441317,2.153420876e-06
537.4366061,1.681640625,442.3243536,0.9998497595,1.72934189e-06,1,8.185214678e-20,0.0001502405373,1.72934189e-06
543.7717388,1.693359375,448.6585569,0.9998593423,1.372853603e-06,1,4.834211871e-20,0.0001406577332,1.372853603e-06
550.181548,1.705078125,455.0674867,0.9998672564,1.240077687e-06,1,2.845314354e-20,0.000132743598,1.240077687e-06
556.666914,1.716796875,461.5520209,0.9998753333,1.332379095e-06,1,1.668951812e-20,0.0001246667142,1.332379095e-06
563.2287274,1.728515625,468.1130531,0.9998846402,1.460780796e-06,1,9.755876818e-21,0.0001153598089,1.460780796e-06
569.8678894,1.740234375,474.7514857,0.999894617,1.464130777e-06,1,5.683263433e-21,0.0001053829828,1.464130777e-06
576.5853118,1.751953125,481.4682344,0.999904196,1.286374997e-06,1,3.299424799e-21,9.580402262e-05,1.286374997e-06
583.381917,1.763671875,488.2642091,0.9999120011,9.93280473e-07,1,1.908919655e-21,8.799887561e-05,9.93280473e-07
590.2586384,1.775390625,495.1403372,0.9999177774,7.651487584e-07,1,1.100641879e-21,8.222257428e-05,7.651487584e-07
597.2164204,1.787109375,502.097564,0.9999225866,7.236369787e-07,1,6.324313431e-22,7.741342246e-05,7.236369787e-07
604.2562186,1.798828125,509.1368326,0.9999279066,8.20558385e-07,1,3.621510139e-22,7.209340761e-05,8.20558385e-07
611.3789997,1.810546875,516.2591274,0.9999342078,9.261308014e-07,1,2.066688361e-22,6.579219928e-05,9.261308014e-07
618.5857419,1.822265625,523.465429,0.9999411776,9.413541142e-07,1,1.175355517e-22,5.882239474e-05,9.413541142e-07
625.8774349,1.833984375,530.7567168,0.999947856,7.982605535e-07,1,6.661506792e-23,5.214403769e-05,7.982605535e-07
633.25508,1.845703125,538.1339944,0.9999528876,5.580264887e-07,1,3.76257069e-23,4.711244076e-05,5.580264887e-07
640.7196905,1.857421875,545.5982586,0.9999561383,3.660128912e-07,1,2.117901848e-23,4.386166589e-05,3.660128912e-07
648.2722915,1.869140625,553.1505291,0.9999583841,2.91732088e-07,1,1.188053392e-23,4.161594778e-05,2.91732088e-07
655.9139201,1.880859375,560.7918474,0.999960571,3.504704836e-07,1,6.641635791e-24,3.942902156e-05,3.504704836e-07
663.6456258,1.892578125,568.5232661,0.999963772,4.815033117e-07,1,3.700182308e-24,3.622804785e-05,4.815033117e-07
671.4684705,1.904296875,576.3458491,0.9999680605,5.82731067e-07,1,2.054377058e-24,3.193945405e-05,5.82731067e-07
679.3835283,1.916015625,584.2606763,0.9999729429,5.814107955e-07,1,1.136700782e-24,2.705708315e-05,5.814107955e-07
687.3918864,1.927734375,592.2688356,0.9999773186,4.720718264e-07,1,6.267886584e-25,2.268140814e-05,4.720718264e-07
695.4946444,1.939453125,600.3714133,0.9999805485,3.148899854e-07,1,3.444332489e-25,1.945147915e-05,3.148899854e-07
703.6929152,1.951171875,608.5695279,0.9999824516,1.81870322e-07,1,1.886244451e-25,1.754837742e-05,1.81870322e-07
711.9878246,1.962890625,616.8642965,0.9999835481,1.440276365e-07,1,1.029437182e-25,1.645185916e-05,1.440276365e-07
720.3805118,1.974609375,625.2568505,0.9999848551,1.829189e-07,1,5.59900292e-26,1.514490232e-05,1.829189e-07
728.8721293,1.986328125,633.748355,0.9999866366,2.45089115e-07,1,3.034803007e-26,1.336340072e-05,2.45089115e-07
737.4638433,1.998046875,642.3399657,0.999989042,2.880328977e-07,1,1.639303196e-26,1.095796372e-05,2.880328977e-07
746.1568337,2.009765625,651.0328691,0.9999916152,2.719719146e-07,1,8.824640738e-27,8.384837211e-06,2.719719146e-07
754.9522944,2.021484375,659.8282621,0.9999937984,2.166956145e-07,1,4.734168922e-27,6.201596197e-06,2.166956145e-07
763.8514331,2.033203125,668.7273452,0.9999954495,1.457305088e-07,1,2.531042483e-27,4.550495124e-06,1.457305088e-07
772.8554721,2.044921875,677.7313442,0.9999964074,1.118119552e-07,1,1.348540791e-27,3.592556997e-06,1.118119552e-07
781.9656478,2.056640625,686.8414952,0.9999974749,1.368005663e-07,1,7.160407003e-28,2.525109359e-06,1.368005663e-07
791.1832115,2.068359375,696.0590464,0.9999989147,1.753210461e-07,1,3.788962421e-28,1.085311874e-06,1.753210461e-07
800.5094288,2.080078125,705.3852627,1.000000726,1.981703857e-07,1,1.99807532e-28,7.260057142e-07,1.981703857e-07
809.9455806,2.091796875,714.8214328,1.000002633,1.788412374e-07,1,1.050055807e-28,2.632834061e-06,1.788412374e-07
819.4929628,2.103515625,724.3688419,1.000004121,1.176640714e-07,1,5.499483142e-29,4.121044432e-06,1.176640714e-07
829.1528865,2.115234375,734.0288011,1.000004893,4.358670046e-08,1,2.870386225e-29,4.892843877e-06,4.358670046e-08
838.9266784,2.126953125,743.8026434,1.000004968,1.344498842e-08,1,1.493027365e-29,4.968095972e-06,1.344498842e-08
848.8156806,2.138671875,753.6916951,1.000005157,4.103877163e-08,1,7.739344278e-30,5.157209915e-06,4.103877163e-08
858.8212513,2.150390625,763.6973252,1.000005785,9.522372193e-08,1,3.998062078e-30,5.784544804e-06,9.522372193e-08
868.9447644,2.162109375,773.8209085,1.000007074,1.481092163e-07,1,2.058277223e-30,7.073976192e-06,1.481092163e-07
879.1876103,2.173828125,784.0638317,1.000008801,1.473605262e-07,1,1.056007911e-30,8.800990283e-06,1.473605262e-07
889.5511957,2.185546875,794.4275104,1.000010111,9.489210445e-08,1,5.399324669e-31,1.011055074e-05,9.489210445e-08
900.0369437,2.197265625,804.9133621,1.000010779,3.451723287e-08,1,2.751190624e-31,1.07794274e-05,3.451723287e-08
910.6462943,2.208984375,815.5228239,1.000010839,8.25359538e-09,1,1.397046594e-31,1.083869518e-05,8.25359538e-09
921.3807047,2.220703125,826.2573543,1.000010956,2.978506922e-08,1,7.069847842e-32,1.095559017e-05,2.978506922e-08
932.2416489,2.232421875,837.1184285,1.000011482,6.943929496e-08,1,3.565481697e-32,1.148191431e-05,6.943929496e-08
943.2306184,2.244140625,848.1075288,1.000012473,9.136819471e-08,1,1.791988936e-32,1.247283277e-05,9.136819471e-08
954.3491225,2.255859375,859.2261708,1.000013502,6.900814847e-08,1,8.975556909e-33,1.350183426e-05,6.900814847e-08
965.5986879,2.267578125,870.4758833,1.000014016,2.877063512e-08,1,4.480190223e-33,1.401641184e-05,2.877063512e-08
976.9808597,2.279296875,881.8582072,1.000014153,1.05858803e-08,1,2.228642824e-33,1.415296372e-05,1.05858803e-08
988.4972009,2.291015625,893.3747184,1.000014259,2.971603026e-08,1,1.104824908e-33,1.425881275e-05,2.971603026e-08
1000.149293,2.302734375,905.0269905,1.000014841,6.381370451e-08,1,5.458274975e-34,1.484143758e-05,6.381370451e-08
1011.938737,2.314453125,916.816616,1.000015755,7.1579947e-08,1,2.687362995e-34,1.575470398e-05,7.1579947e-08
1023.86715,2.326171875,928.7452183,1.000016539,4.674965244e-08,1,1.318579207e-34,1.653916053e-05,4.674965244e-08
1035.936172,2.337890625,940.8144297,1.000016877,6.735152417e-09,1,6.447555382e-35,1.687657575e-05,6.735152417e-09
1048.14746,2.349609375,953.0259134,1.000016703,-8.244057622e-09,1,3.141903977e-35,1.670269212e-05,8.244057622e-09
1060.50269,2.361328125,965.381359,1.000016674,1.693724016e-08,1,1.525807351e-35,1.667404796e-05,1.693724016e-08
1073.003561,2.373046875,977.8824529,1.000017124,5.38046024e-08,1,7.38440429e-36,1.712368587e-05,5.38046024e-08
1085.651787,2.384765625,990.5309022,1.000018027,6.503063786e-08,1,3.561559444e-36,1.80271851e-05,6.503063786e-08
1098.449107,2.396484375,1003.328447,1.000018778,4.567376274e-08,1,1.711882281e-36,1.877842596e-05,4.567376274e-08
1111.397277,2.408203125,1016.27685,1.000019203,1.784125846e-08,1,8.200051211e-37,1.920307851e-05,1.784125846e-08
1124.498077,2.419921875,1029.3779,1.000019243,-1.1921908e-09,1,3.914427021e-37,1.924317237e-05,1.1921908e-09
1137.753304,2.431640625,1042.633393,1.000019172,1.226901905e-09,1,1.862210645e-37,1.91716571e-05,1.226901905e-09
1151.16478,2.443359375,1056.045127,1.000019276,1.334387033e-08,1,8.828732886e-38,1.92758898e-05,1.334387033e-08
1164.734346,2.455078125,1069.614946,1.000019532,3.205714642e-08,1,4.171352756e-38,1.953168862e-05,3.205714642e-08
1178.463866,2.466796875,1083.344742,1.000020151,5.391593134e-08,1,1.96410376e-38,2.015102059e-05,5.391593134e-08
1192.355225,2.478515625,1097.236392,1.000021021,6.093347669e-08,1,9.216391275e-39,2.102089404e-05,6.093347669e-08
1206.410331,2.490234375,1111.291795,1.000021854,4.407721649e-08,1,4.309891623e-39,2.185389588e-05,4.407721649e-08
1220.631115,2.501953125,1125.512878,1.000022267,2.558995535e-08,1,2.008541286e-39,2.226721654e-05,2.558995535e-08
1235.019528,2.513671875,1139.901606,1.000022586,2.953255229e-08,1,9.328335232e-40,2.258600394e-05,2.953255229e-08
1249.577547,2.525390625,1154.459975,1.000023122,4.191513896e-08,1,4.317541244e-40,2.312207857e-05,4.191513896e-08
1264.307172,2.537109375,1169.189954,1.000023814,4.274864533e-08,1,1.991488547e-40,2.381359962e-05,4.274864533e-08
1279.210425,2.548828125,1184.093551,1.000024389,3.279021384e-08,1,9.154362369e-41,2.438884395e-05,3.279021384e-08
1294.289353,2.560546875,1199.17284,1.000024797,2.720056555e-08,1,4.193603387e-41,2.479672173e-05,2.720056555e-08
1309.546026,2.572265625,1214.429902,1.000025214,2.519143717e-08,1,1.914500911e-41,2.521398945e-05,2.519143717e-08
1324.98254,2.583984375,1229.866808,1.00002557,2.380968559e-08,1,8.710293086e-42,2.556992723e-05,2.380968559e-08
1340.601015,2.595703125,1245.485682,1.000025953,2.83477796e-08,1,3.949289112e-42,2.595339898e-05,2.83477796e-08
1356.403595,2.607421875,1261.288686,1.000026461,3.453293775e-08,1,1.784489741e-42,2.646064439e-05,3.453293775e-08
1372.392452,2.619140625,1277.277962,1.000027051,3.028490334e-08,1,8.035597063e-43,2.705125069e-05,3.028490334e-08
1388.56978,2.630859375,1293.455716,1.000027435,2.505533512e-08,1,3.606045609e-43,2.743479417e-05,2.505533512e-08
1404.937801,2.642578125,1309.8242,1.000027867,2.535944936e-08,1,1.612698744e-43,2.786668532e-05,2.535944936e-08
1421.498763,2.654296875,1326.385639,1.00002827,1.51499123e-08,1,7.187605762e-44,2.826985506e-05,1.51499123e-08
1438.254941,2.666015625,1343.142273,1.000028371,1.877168413e-09,1,3.19245083e-44,2.837143706e-05,1.877168413e-09
1455.208635,2.677734375,1360.096438,1.000028333,-9.583445493e-10,1,1.413100838e-44,2.833313416e-05,9.583445493e-10
1472.362174,2.689453125,1377.250476,1.000028339,-3.058185419e-09,1,6.233487014e-45,2.833875058e-05,3.058185419e-09
1489.717913,2.701171875,1394.606701,1.000028228,-9.971427799e-09,1,2.740298875e-45,2.822759839e-05,9.971427799e-09
1507.278237,2.712890625,1412.167515,1.000027991,-1.666723405e-08,1,1.200532093e-45,2.799058758e-05,1.666723405e-08
1525.045555,2.724609375,1429.935335,1.000027639,-2.922282518e-08,1,5.241536133e-46,2.763878431e-05,2.922282518e-08
1543.02231,2.736328125,1447.912558,1.000026946,-3.925224714e-08,1,2.280617025e-46,2.694604478e-05,3.925224714e-08
1561.210969,2.748046875,1466.101709,1.000026219,-3.873204597e-08,1,9.889062197e-47,2.621921057e-05,3.873204597e-08
1579.614029,2.759765625,1484.505265,1.000025529,-4.236737689e-08,1,4.273333849e-47,2.552877261e-05,4.236737689e-08
1598.23402,2.771484375,1503.1257,1.000024651,-5.254131069e-08,1,1.840295252e-47,2.465064101e-05,5.254131069e-08
1617.073497,2.783203125,1521.965634,1.000023561,-6.472551258e-08,1,7.898000495e-48,2.356060311e-05,6.472551258e-08
1636.135047,2.794921875,1541.027614,1.000022197,-8.281153401e-08,1,3.377969904e-48,2.219747757e-05,8.281153401e-08
1655.421289,2.806640625,1560.314262,1.000020385,-1.016375754e-07,1,1.439803959e-48,2.038496356e-05,1.016375754e-07
1674.934872,2.818359375,1579.828248,1.000018254,-1.183845242e-07,1,6.115893567e-49,1.825395749e-05,1.183845242e-07
1694.678474,2.830078125,1599.572163,1.000015738,-1.355661177e-07,1,2.58896061e-49,1.573752044e-05,1.355661177e-07
1714.654808,2.841796875,1619.548784,1.000012869,-1.473355179e-07,1,1.092194374e-49,1.286927999e-05,1.473355179e-07
1734.866616,2.853515625,1639.760817,1.000009816,-1.551919373e-07,1,4.591804563e-50,9.816379745e-06,1.551919373e-07
1755.316675,2.865234375,1660.211041,1.000006559,-1.647243147e-07,1,1.923870449e-50,6.558886078e-06,1.647243147e-07
1776.007792,2.876953125,1680.902278,1.000003039,-1.79945902e-07,1,8.032989894e-51,3.039427692e-06,1.79945902e-07
1796.94281,2.888671875,1701.837287,0.9999990684,-2.00957777e-07,1,3.34262445e-51,9.315663962e-07,2.00957777e-07
1818.124603,2.900390625,1723.019027,0.9999945757,-2.235514981e-07,1,1.386139434e-51,5.424273033e-06,2.235514981e-07
1839.556081,2.912109375,1744.450315,0.9999895422,-2.445870366e-07,1,5.728424853e-52,1.04578269e-05,2.445870366e-07
1861.240186,2.923828125,1766.134157,0.9999840302,-2.62268215e-07,1,2.359241994e-52,1.596978558e-05,2.62268215e-07
1883.179896,2.935546875,1788.073444,0.999978101,-2.804346342e-07,1,9.683196117e-53,2.189896708e-05,2.804346342e-07
1905.378225,2.947265625,1810.271211,0.9999716524,-3.007518414e-07,1,3.960718108e-53,2.834762041e-05,3.007518414e-07
1927.83822,2.958984375,1832.730476,0.99996467,-3.212682396e-07,1,1.614500219e-53,3.533004033e-05,3.212682396e-07
1950.562967,2.970703125,1855.454324,0.999957136,-3.358113337e-07,1,6.558601604e-54,4.286404308e-05,3.358113337e-07
1973.555586,2.982421875,1878.445763,0.9999493176,-3.038343025e-07,1,2.655176293e-54,5.068244996e-05,3.038343025e-07
1996.819235,2.994140625,1901.707355,0.9999430817,-2.68050556e-07,1,1.071234228e-54,5.691828393e-05,2.68050556e-07
