x1,x2,S1,S2,delta1,delta2
0.046875,-2.109375,104.7991002,12.13137638,1.456228008e-07,-6.997227846e-08
0.046875,-2.015625,104.7991002,13.32371041,1.948777968e-07,-2.368407974e-07
0.046875,-1.921875,104.7991002,14.63323316,2.67297749e-07,-4.047206823e-07
0.046875,-1.828125,104.7991002,16.07146254,3.682359031e-07,-5.994339629e-07
0.046875,-1.734375,104.7991002,17.65104849,4.944828777e-07,-8.278978866e-07
0.046875,-1.640625,104.7991002,19.38588426,6.207970048e-07,-1.125599424e-06
0.046875,-1.546875,104.7991002,21.29122862,6.669841241e-07,-1.410395887e-06
0.046875,-1.453125,104.7991002,23.38384001,4.320038221e-07,-1.351031763e-06
0.046875,-1.359375,104.7991002,25.68212401,-5.244862657e-07,-3.298905032e-09
0.046875,-1.265625,104.7991002,28.20629517,-3.091858484e-06,4.78002999e-06
0.046875,-1.171875,104.7991002,30.97855485,-8.933458459e-06,1.741569665e-05
0.046875,-1.078125,104.7991002,34.02328646,-2.087116296e-05,4.78479516e-05
0.046875,-0.984375,104.7991002,37.36726994,-4.293778851e-05,0.000122064273
0.046875,-0.890625,104.7991002,41.03991731,-7.826457783e-05,0.0003217231062
0.046875,-0.796875,104.7991002,45.07353134,-0.0001184007534,0.0009324574131
0.046875,-0.703125,104.7991002,49.50358969,-0.0001071071652,0.002674678796
0.046875,-0.609375,104.7991002,54.36905695,0.0001679076703,0.007584415038
0.046875,-0.515625,104.7991002,59.71272734,0.001321084553,0.01885235789
0.046875,-0.421875,104.7991002,65.58160113,0.0049074753,0.04304858209
0.046875,-0.328125,104.7991002,72.027298,0.014205023,0.0838076265
0.046875,-0.234375,104.7991002,79.10651109,0.0353059902,0.145112511
0.046875,-0.140625,104.7991002,86.88150563,0.07738171002,0.2116845547
0.046875,-0.046875,104.7991002,95.4206666,0.1512864753,0.2628108535
0.046875,0.046875,104.7991002,104.7991002,0.261971626,0.2619717523
0.046875,0.140625,104.7991002,115.0992945,0.3929470272,0.2058879254
0.046875,0.234375,104.7991002,126.4118448,0.5127483237,0.1368119006
0.046875,0.328125,104.7991002,138.8362507,0.6045509088,0.07842422481
0.046875,0.421875,104.7991002,152.4817911,0.6671126637,0.03726214559
0.046875,0.515625,104.7991002,167.4684853,0.7048563668,0.01317033815
0.046875,0.609375,104.7991002,183.9281489,0.7241782523,0.001220028759
0.046875,0.703125,104.7991002,202.0055528,0.7314543648,-0.003052465161
0.046875,0.796875,104.7991002,221.8596969,0.7320780074,-0.003554193256
0.046875,0.890625,104.7991002,243.6652083,0.7298732484,-0.002635346888
0.046875,0.984375,104.7991002,267.6138775,0.7271218338,-0.001529525984
0.046875,1.078125,104.7991002,293.916345,0.7248903058,-0.0006986000036
0.046875,1.171875,104.7991002,322.8039542,0.7234692821,-0.0002126722205
0.046875,1.265625,104.7991002,354.5307861,0.7227555371,1.090634065e-05
0.046875,1.359375,104.7991002,389.3758942,0.7225145727,8.015598372e-05
0.046875,1.453125,104.7991002,427.6457586,0.7225234063,7.815248182e-05
0.046875,1.546875,104.7991002,469.676982,0.7226252588,5.405212075e-05
0.046875,1.640625,104.7991002,515.83925,0.7227333081,3.059409664e-05
0.046875,1.734375,104.7991002,566.5385831,0.7228126143,1.479883352e-05
0.046875,1.828125,104.7991002,622.2209072,0.7228584613,6.444253458e-06
0.046875,1.921875,104.7991002,683.3759764,0.7228792104,3.020212143e-06
0.046875,2.015625,104.7991002,750.5416801,0.722885735,2.087531569e-06
0.046875,2.109375,104.7991002,824.3087744,0.72288651,2.115364982e-06
0.046875,2.203125,104.7991002,905.326078,0.722886289,2.427705472e-06
0.046875,2.296875,104.7991002,994.3061786,0.7228863749,2.672580065e-06
0.046875,2.390625,104.7991002,1092.031701,0.7228853616,2.798466616e-06
0.046875,2.484375,104.7991002,1199.36219,0.7228786842,2.001127193e-06
0.046875,2.578125,104.7991002,1317.241671,0.7228565482,-5.879314478e-06
0.046875,2.671875,104.7991002,1446.706953,0.7227900522,-2.030320252e-05
0.046875,2.765625,104.7991002,1588.896749,0.7226083173,-8.841585959e-05
0.046875,2.859375,104.7991002,1745.061689,0.7221358648,-0.0001274846514
0.046875,2.953125,104.7991002,1916.575322,0.7210889327,-0.0003940962149
0.140625,-2.953125,115.0992945,5.217639967,-1.780731509e-09,-3.185476154e-07
0.140625,-2.859375,115.0992945,5.730456443,-4.764283341e-09,-3.221393197e-08
0.140625,-2.765625,115.0992945,6.293675158,-5.894421206e-09,2.920042798e-07
0.140625,-2.671875,115.0992945,6.912249904,-3.840631448e-09,5.092419377e-07
0.140625,-2.578125,115.0992945,7.591621356,1.667355023e-09,5.993326961e-07
0.140625,-2.484375,115.0992945,8.337764926,8.97833816e-09,5.98087999e-07
0.140625,-2.390625,115.0992945,9.157243322,1.505739711e-08,5.118811945e-07
0.140625,-2.296875,115.0992945,10.05726427,1.710741468e-08,3.66770577e-07
0.140625,-2.203125,115.0992945,11.0457439,1.472945519e-08,2.155546538e-07
0.140625,-2.109375,115.0992945,12.13137638,9.152729827e-09,7.876421367e-08
0.140625,-2.015625,115.0992945,13.32371041,4.014120652e-09,-7.147190456e-09
0.140625,-1.921875,115.0992945,14.63323316,7.226042176e-09,-4.196925599e-08
0.140625,-1.828125,115.0992945,16.07146254,3.563887704e-08,-3.404562498e-08
0.140625,-1.734375,115.0992945,17.65104849,1.15966581e-07,-3.081435582e-08
0.140625,-1.640625,115.0992945,19.38588426,2.877004827e-07,-1.092232425e-07
0.140625,-1.546875,115.0992945,21.29122862,6.000444658e-07,-3.864161926e-07
0.140625,-1.453125,115.0992945,23.38384001,1.093336685e-06,-9.022135836e-07
0.140625,-1.359375,115.0992945,25.68212401,1.73930773e-06,-1.480028154e-06
0.140625,-1.265625,115.0992945,28.20629517,2.288287236e-06,-1.368026051e-06
0.140625,-1.171875,115.0992945,30.97855485,1.908465589e-06,1.3944957e-06
0.140625,-1.078125,115.0992945,34.02328646,-1.575219081e-06,1.297245792e-05
0.140625,-0.984375,115.0992945,37.36726994,-1.298780444e-05,5.502770888e-05
0.140625,-0.890625,115.0992945,41.03991731,-4.126636929e-05,0.0002096386903
0.140625,-0.796875,115.0992945,45.07353134,-9.782808203e-05,0.0007901161376
0.140625,-0.703125,115.0992945,49.50358969,-0.0001809853553,0.002620296757
0.140625,-0.609375,115.0992945,54.36905695,-0.0002114084944,0.008078697569
0.140625,-0.515625,115.0992945,59.71272734,0.0001374430091,0.0210600144
0.140625,-0.421875,115.0992945,65.58160113,0.001854249627,0.04976205103
0.140625,-0.328125,115.0992945,72.027298,0.007269268966,0.09986983644
0.140625,-0.234375,115.0992945,79.10651109,0.02111002091,0.1787065998
0.140625,-0.140625,115.0992945,86.88150563,0.05125039172,0.2720240273
0.140625,-0.046875,115.0992945,95.4206666,0.108634714,0.3586979411
0.140625,0.046875,115.0992945,104.7991002,0.2058878957,0.3929471487
0.140625,0.140625,115.0992945,115.0992945,0.3430674641,0.3430674976
0.140625,0.234375,115.0992945,126.4118448,0.4952276513,0.2491723291
0.140625,0.328125,115.0992945,138.8362507,0.628718945,0.1559042403
0.140625,0.421875,115.0992945,152.4817911,0.7282799582,0.08466671019
0.140625,0.515625,115.0992945,167.4684853,0.7945957147,0.03904733422
0.140625,0.609375,115.0992945,183.9281489,0.8340341101,0.01323383942
0.140625,0.703125,115.0992945,202.0055528,0.8540168841,0.001098330612
0.140625,0.796875,115.0992945,221.8596969,0.8615389001,-0.003183651258
0.140625,0.890625,115.0992945,243.6652083,0.8622384193,-0.003622202865
0.140625,0.984375,115.0992945,267.6138775,0.8600520437,-0.002672365832
0.140625,1.078125,115.0992945,293.916345,0.8573000575,-0.001550639633
0.140625,1.171875,115.0992945,322.8039542,0.855063513,-0.0007126303939
0.140625,1.265625,115.0992945,354.5307861,0.8536374534,-0.0002233673236
0.140625,1.359375,115.0992945,389.3758942,0.8529197802,2.034794482e-06
0.140625,1.453125,115.0992945,427.6457586,0.8526759729,7.243181665e-05
0.140625,1.546875,115.0992945,469.676982,0.8526827552,7.128819952e-05
0.140625,1.640625,115.0992945,515.83925,0.8527830531,4.789455842e-05
0.140625,1.734375,115.0992945,566.5385831,0.852889811,2.505487123e-05
0.140625,1.828125,115.0992945,622.2209072,0.8529680687,9.87837642e-06
0.140625,1.921875,115.0992945,683.3759764,0.853013284,2.118055003e-06
0.140625,2.015625,115.0992945,750.5416801,0.8530343052,-7.533350448e-07
0.140625,2.109375,115.0992945,824.3087744,0.853043093,-1.06894873e-06
0.140625,2.203125,115.0992945,905.326078,0.8530503389,-2.447660669e-07
0.140625,2.296875,115.0992945,994.3061786,0.8530647163,8.683612067e-07
0.140625,2.390625,115.0992945,1092.031701,0.8530944187,2.046497097e-06
0.140625,2.484375,115.0992945,1199.36219,0.8531485339,2.295450675e-06
0.140625,2.578125,115.0992945,1317.241671,0.8532381932,-4.832983848e-06
0.140625,2.671875,115.0992945,1446.706953,0.853364578,-2.032890486e-05
0.140625,2.765625,115.0992945,1588.896749,0.853503947,-9.533175635e-05
0.140625,2.859375,115.0992945,1745.061689,0.8535067447,-0.0001529038909
0.140625,2.953125,115.0992945,1916.575322,0.853155602,-0.0004580846502
0.234375,-2.953125,126.4118448,5.217639967,1.191852234e-09,-3.27467329e-07
0.234375,-2.859375,126.4118448,5.730456443,2.93035359e-09,-4.639284631e-08
0.234375,-2.765625,126.4118448,6.293675158,3.950738467e-09,3.003117286e-07
0.234375,-2.671875,126.4118448,6.912249904,6.779130754e-09,5.797339001e-07
0.234375,-2.578125,126.4118448,7.591621356,1.230719936e-08,7.011271814e-07
0.234375,-2.484375,126.4118448,8.337764926,1.884490018e-08,6.954934417e-07
0.234375,-2.390625,126.4118448,9.157243322,2.472938751e-08,5.746861775e-07
0.234375,-2.296875,126.4118448,10.05726427,2.596960269e-08,3.475991994e-07
0.234375,-2.203125,126.4118448,11.0457439,1.730326026e-08,1.086574783e-07
0.234375,-2.109375,126.4118448,12.13137638,-5.649161466e-09,-1.171395367e-07
0.234375,-2.015625,126.4118448,13.32371041,-4.727280402e-08,-2.668929316e-07
0.234375,-1.921875,126.4118448,14.63323316,-1.150468143e-07,-3.581538845e-07
0.234375,-1.828125,126.4118448,16.07146254,-2.228419523e-07,-3.735456158e-07
0.234375,-1.734375,126.4118448,17.65104849,-3.870793431e-07,-3.401094863e-07
0.234375,-1.640625,126.4118448,19.38588426,-6.278198675e-07,-3.145412199e-07
0.234375,-1.546875,126.4118448,21.29122862,-9.6933224e-07,-4.285746747e-07
0.234375,-1.453125,126.4118448,23.38384001,-1.449385923e-06,-8.521517164e-07
0.234375,-1.359375,126.4118448,25.68212401,-2.148544574e-06,-1.797984944e-06
0.234375,-1.265625,126.4118448,28.20629517,-3.277967315e-06,-3.500527606e-06
0.234375,-1.171875,126.4118448,30.97855485,-5.436229092e-06,-6.339826184e-06
0.234375,-1.078125,126.4118448,34.02328646,-1.024858164e-05,-9.002756496e-06
0.234375,-0.984375,126.4118448,37.36726994,-2.185383731e-05,1.172079587e-06
0.234375,-0.890625,126.4118448,41.03991731,-4.96035782e-05,9.338652963e-05
0.234375,-0.796875,126.4118448,45.07353134,-0.0001110882505,0.0005761365306
0.234375,-0.703125,126.4118448,49.50358969,-0.0002299619925,0.002306639811
0.234375,-0.609375,126.4118448,54.36905695,-0.0004056390454,0.007870693366
0.234375,-0.515625,126.4118448,59.71272734,-0.0005135676834,0.02164590185
0.234375,-0.421875,126.4118448,65.58160113,-2.56934602e-05,0.05313963147
0.234375,-0.328125,126.4118448,72.027298,0.002500411172,0.1098264967
0.234375,-0.234375,126.4118448,79.10651109,0.010262107,0.2022345574
0.234375,-0.140625,126.4118448,86.88150563,0.02906746174,0.3180399853
0.234375,-0.046875,126.4118448,95.4206666,0.06730600573,0.4369559825
0.234375,0.046875,126.4118448,104.7991002,0.1368118626,0.5127484368
0.234375,0.140625,126.4118448,115.0992945,0.2491722892,0.4952276868
0.234375,0.234375,126.4118448,126.4118448,0.4003580915,0.4003581302
0.234375,0.328125,126.4118448,138.8362507,0.5628680658,0.2763546889
0.234375,0.421875,126.4118448,152.4817911,0.7027175739,0.165950046
0.234375,0.515625,126.4118448,167.4684853,0.8056316488,0.08817598381
0.234375,0.609375,126.4118448,183.9281489,0.8736144668,0.03978849763
0.234375,0.703125,126.4118448,202.0055528,0.9138014199,0.01338417953
0.234375,0.796875,126.4118448,221.8596969,0.9341241811,0.001073066617
0.234375,0.890625,126.4118448,243.6652083,0.941794694,-0.003205396534
0.234375,0.984375,126.4118448,267.6138775,0.9425613354,-0.003635680557
0.234375,1.078125,126.4118448,293.916345,0.9404049311,-0.002678613441
0.234375,1.171875,126.4118448,322.8039542,0.9376661896,-0.001553409991
0.234375,1.265625,126.4118448,354.5307861,0.9354352026,-0.0007137878391
0.234375,1.359375,126.4118448,389.3758942,0.9340111784,-0.0002237406523
0.234375,1.453125,126.4118448,427.6457586,0.9332939188,2.019630415e-06
0.234375,1.546875,126.4118448,469.676982,0.9330497272,7.258782293e-05
0.234375,1.640625,126.4118448,515.83925,0.9330555488,7.148929447e-05
0.234375,1.734375,126.4118448,566.5385831,0.9331542051,4.807652951e-05
0.234375,1.828125,126.4118448,622.2209072,0.9332582644,2.523916654e-05
0.234375,1.921875,126.4118448,683.3759764,0.9333321524,1.006384717e-05
0.234375,2.015625,126.4118448,750.5416801,0.933370371,2.285890679e-06
0.234375,2.109375,126.4118448,824.3087744,0.933380507,-4.630591862e-07
0.234375,2.203125,126.4118448,905.326078,0.9333731314,-3.205786555e-07
0.234375,2.296875,126.4118448,994.3061786,0.933357785,1.243756435e-06
0.234375,2.390625,126.4118448,1092.031701,0.9333436845,3.828046407e-06
0.234375,2.484375,126.4118448,1199.36219,0.9333429355,6.498359123e-06
0.234375,2.578125,126.4118448,1317.241671,0.9333777834,3.258099546e-06
0.234375,2.671875,126.4118448,1446.706953,0.9334809294,-7.498301081e-06
0.234375,2.765625,126.4118448,1588.896749,0.9337084626,-7.834074706e-05
0.234375,2.859375,126.4118448,1745.061689,0.9340770998,-0.0001391678537
0.234375,2.953125,126.4118448,1916.575322,0.9346894373,-0.0004538922859
0.328125,-2.953125,138.8362507,5.217639967,5.390509582e-10,-2.832062217e-07
0.328125,-2.859375,138.8362507,5.730456443,2.211850291e-09,-8.259612866e-09
0.328125,-2.765625,138.8362507,6.293675158,4.913921754e-09,3.425153658e-07
0.328125,-2.671875,138.8362507,6.912249904,8.756465966e-09,6.624366584e-07
0.328125,-2.578125,138.8362507,7.591621356,1.488242341e-08,8.193061166e-07
0.328125,-2.484375,138.8362507,8.337764926,2.390966316e-08,8.269075138e-07
0.328125,-2.390625,138.8362507,9.157243322,3.448684793e-08,6.906772669e-07
0.328125,-2.296875,138.8362507,10.05726427,4.801176918e-08,4.430100795e-07
0.328125,-2.203125,138.8362507,11.0457439,6.621154213e-08,1.469063901e-07
0.328125,-2.109375,138.8362507,12.13137638,8.777205717e-08,-1.56773361e-07
0.328125,-2.015625,138.8362507,13.32371041,1.124061051e-07,-3.902008325e-07
0.328125,-1.921875,138.8362507,14.63323316,1.434657181e-07,-5.693043832e-07
0.328125,-1.828125,138.8362507,16.07146254,1.830820015e-07,-7.345280695e-07
0.328125,-1.734375,138.8362507,17.65104849,2.246038115e-07,-9.300810449e-07
0.328125,-1.640625,138.8362507,19.38588426,2.546251873e-07,-1.229132748e-06
0.328125,-1.546875,138.8362507,21.29122862,2.474836996e-07,-1.800086128e-06
0.328125,-1.453125,138.8362507,23.38384001,1.503712411e-07,-2.941282465e-06
0.328125,-1.359375,138.8362507,25.68212401,-1.524270195e-07,-5.176454114e-06
0.328125,-1.265625,138.8362507,28.20629517,-9.310559617e-07,-9.5498961e-06
0.328125,-1.171875,138.8362507,30.97855485,-2.839514924e-06,-1.843991364e-05
0.328125,-1.078125,138.8362507,34.02328646,-7.537179573e-06,-3.530531831e-05
0.328125,-0.984375,138.8362507,37.36726994,-1.917859181e-05,-5.780176522e-05
0.328125,-0.890625,138.8362507,41.03991731,-4.762913792e-05,-3.602008906e-05
0.328125,-0.796875,138.8362507,45.07353134,-0.0001139930254,0.0003135306662
0.328125,-0.703125,138.8362507,49.50358969,-0.0002567075181,0.001829652447
0.328125,-0.609375,138.8362507,54.36905695,-0.0005253283422,0.00718892942
0.328125,-0.515625,138.8362507,59.71272734,-0.0009341126824,0.02103611504
0.328125,-0.421875,138.8362507,65.58160113,-0.001296776062,0.05381803154
0.328125,-0.328125,138.8362507,72.027298,-0.0008729578912,0.1143886113
0.328125,-0.234375,138.8362507,79.10651109,0.00224216896,0.2159859087
0.328125,-0.140625,138.8362507,86.88150563,0.01197756506,0.3485687552
0.328125,-0.046875,138.8362507,95.4206666,0.03439745737,0.492733946
0.328125,0.046875,138.8362507,104.7991002,0.07842417725,0.6045510131
0.328125,0.140625,138.8362507,115.0992945,0.1559041896,0.6287189819
0.328125,0.234375,138.8362507,126.4118448,0.2763546369,0.5628681035
0.328125,0.328125,138.8362507,138.8362507,0.4338479105,0.4338479631
0.328125,0.421875,138.8362507,152.4817911,0.6003348786,0.2895307874
0.328125,0.515625,138.8362507,167.4684853,0.7423132432,0.170939026
0.328125,0.609375,138.8362507,183.9281489,0.8462951718,0.08952536182
0.328125,0.703125,138.8362507,202.0055528,0.9147547809,0.04019478367
0.328125,0.796875,138.8362507,221.8596969,0.9551624083,0.0134627449
0.328125,0.890625,138.8362507,243.6652083,0.9755849217,0.001096384838
0.328125,0.984375,138.8362507,267.6138775,0.9833045453,-0.00319838317
0.328125,1.078125,138.8362507,293.916345,0.9840961245,-0.003631897046
0.328125,1.171875,138.8362507,322.8039542,0.9819529966,-0.002676012924
0.328125,1.265625,138.8362507,354.5307861,0.9792215246,-0.001551351663
0.328125,1.359375,138.8362507,389.3758942,0.9769946702,-0.0007119792938
0.328125,1.453125,138.8362507,427.6457586,0.9755732037,-0.0002220892674
0.328125,1.546875,138.8362507,469.676982,0.9748578086,3.557719327e-06
0.328125,1.640625,138.8362507,515.83925,0.9746153823,7.399395655e-05
0.328125,1.734375,138.8362507,566.5385831,0.9746232632,7.272495787e-05
0.328125,1.828125,138.8362507,622.2209072,0.9747246254,4.917391565e-05
0.328125,1.921875,138.8362507,683.3759764,0.9748324091,2.617354252e-05
0.328125,2.015625,138.8362507,750.5416801,0.9749113552,1.076014248e-05
0.328125,2.109375,138.8362507,824.3087744,0.9749562151,2.822088498e-06
0.328125,2.203125,138.8362507,905.326078,0.9749747152,1.910566576e-07
0.328125,2.296875,138.8362507,994.3061786,0.9749774646,7.204782158e-07
0.328125,2.390625,138.8362507,1092.031701,0.9749741759,3.595959564e-06
0.328125,2.484375,138.8362507,1199.36219,0.9749740196,7.837844369e-06
0.328125,2.578125,138.8362507,1317.241671,0.974991421,8.289527682e-06
0.328125,2.671875,138.8362507,1446.706953,0.9750475357,3.65444931e-06
0.328125,2.765625,138.8362507,1588.896749,0.9751895204,-5.730276545e-05
0.328125,2.859375,138.8362507,1745.061689,0.9754524262,-0.0001079396353
0.328125,2.953125,138.8362507,1916.575322,0.9759867929,-0.0004045641587
0.421875,-2.953125,152.4817911,5.217639967,3.549460913e-10,-2.591461848e-07
0.421875,-2.859375,152.4817911,5.730456443,4.784241768e-10,1.271547027e-08
0.421875,-2.765625,152.4817911,6.293675158,2.307008505e-10,3.715866498e-07
0.421875,-2.671875,152.4817911,6.912249904,1.091318834e-10,7.002606889e-07
0.421875,-2.578125,152.4817911,7.591621356,4.475869111e-10,8.918774044e-07
0.421875,-2.484375,152.4817911,8.337764926,1.558604933e-09,9.219664322e-07
0.421875,-2.390625,152.4817911,9.157243322,3.070434728e-09,7.890833644e-07
0.421875,-2.296875,152.4817911,10.05726427,4.097895994e-09,5.642535513e-07
0.421875,-2.203125,152.4817911,11.0457439,5.473165244e-09,2.965471819e-07
0.421875,-2.109375,152.4817911,12.13137638,1.0489642e-08,3.085411342e-08
0.421875,-2.015625,152.4817911,13.32371041,2.283665029e-08,-1.45844098e-07
0.421875,-1.921875,152.4817911,14.63323316,4.710452435e-08,-2.227493935e-07
0.421875,-1.828125,152.4817911,16.07146254,9.342005556e-08,-2.435304528e-07
0.421875,-1.734375,152.4817911,17.65104849,1.811535315e-07,-2.668593276e-07
0.421875,-1.640625,152.4817911,19.38588426,3.38471138e-07,-3.587869701e-07
0.421875,-1.546875,152.4817911,21.29122862,6.08423317e-07,-6.974580723e-07
0.421875,-1.453125,152.4817911,23.38384001,1.058587333e-06,-1.604750926e-06
0.421875,-1.359375,152.4817911,25.68212401,1.787082032e-06,-3.774497053e-06
0.421875,-1.265625,152.4817911,28.20629517,2.909735493e-06,-8.746504979e-06
0.421875,-1.171875,152.4817911,30.97855485,4.45824815e-06,-2.040711902e-05
0.421875,-1.078125,152.4817911,34.02328646,6.026737349e-06,-4.623136867e-05
0.421875,-0.984375,152.4817911,37.36726994,5.693719655e-06,-9.361447221e-05
0.421875,-0.890625,152.4817911,41.03991731,-2.709170867e-06,-0.0001337574039
0.421875,-0.796875,152.4817911,45.07353134,-3.5344633e-05,8.136709699e-05
0.421875,-0.703125,152.4817911,49.50358969,-0.0001278780456,0.001338190925
0.421875,-0.609375,152.4817911,54.36905695,-0.0003434979861,0.006314751988
0.421875,-0.515625,152.4817911,59.71272734,-0.0007629416308,0.01974093395
0.421875,-0.421875,152.4817911,65.58160113,-0.001408362282,0.05265037176
0.421875,-0.328125,152.4817911,72.027298,-0.002027065363,0.1148400197
0.421875,-0.234375,152.4817911,79.10651109,-0.001704157137,0.2216342387
0.421875,-0.140625,152.4817911,86.88150563,0.001887005769,0.3653416373
0.421875,-0.046875,152.4817911,95.4206666,0.01276831634,0.5276833003
0.421875,0.046875,152.4817911,104.7991002,0.03726212925,0.6671127587
0.421875,0.140625,152.4817911,115.0992945,0.0846666894,0.7282799927
0.421875,0.234375,152.4817911,126.4118448,0.1659500237,0.7027176096
0.421875,0.328125,152.4817911,138.8362507,0.2895307632,0.600334929
0.421875,0.421875,152.4817911,152.4817911,0.4490294305,0.4490294564
0.421875,0.515625,152.4817911,167.4684853,0.6165611659,0.2954664469
0.421875,0.609375,152.4817911,183.9281489,0.7590366441,0.1726672657
0.421875,0.703125,152.4817911,202.0055528,0.8632108287,0.09009175548
0.421875,0.796875,152.4817911,221.8596969,0.9317489799,0.04034120805
0.421875,0.890625,152.4817911,243.6652083,0.9721860659,0.01352044466
0.421875,0.984375,152.4817911,267.6138775,0.9926225325,0.001123626617
0.421875,1.078125,152.4817911,293.916345,1.0003495,-0.003180856281
0.421875,1.171875,152.4817911,322.8039542,1.001145488,-0.003618970635
0.421875,1.265625,152.4817911,354.5307861,0.9990050583,-0.002665644976
0.421875,1.359375,152.4817911,389.3758942,0.9962751966,-0.001542525276
0.421875,1.453125,152.4817911,427.6457586,0.9940491933,-0.0007042184959
0.421875,1.546875,152.4817911,469.676982,0.9926280615,-0.0002150992343
0.421875,1.640625,152.4817911,515.83925,0.9919126417,9.90358591e-06
0.421875,1.734375,152.4817911,566.5385831,0.9916699059,7.975438123e-05
0.421875,1.828125,152.4817911,622.2209072,0.9916773029,7.80332376e-05
0.421875,1.921875,152.4817911,683.3759764,0.991778184,5.408554459e-05
0.421875,2.015625,152.4817911,750.5416801,0.9918857543,3.068383792e-05
0.421875,2.109375,152.4817911,824.3087744,0.9919651047,1.500033471e-05
0.421875,2.203125,152.4817911,905.326078,0.9920116757,7.152143873e-06
0.421875,2.296875,152.4817911,994.3061786,0.9920343837,4.957481521e-06
0.421875,2.390625,152.4817911,1092.031701,0.9920459143,7.030300588e-06
0.421875,2.484375,152.4817911,1199.36219,0.9920586372,1.186558691e-05
0.421875,2.578125,152.4817911,1317.241671,0.9920869173,1.470237602e-05
0.421875,2.671875,152.4817911,1446.706953,0.9921462253,1.421573115e-05
0.421875,2.765625,152.4817911,1588.896749,0.9922680026,-3.923392066e-05
0.421875,2.859375,152.4817911,1745.061689,0.9924722279,-8.06519996e-05
0.421875,2.953125,152.4817911,1916.575322,0.9928607774,-0.0003595170391
0.515625,-2.953125,167.4684853,5.217639967,1.061924571e-10,-2.492859413e-07
0.515625,-2.859375,167.4684853,5.730456443,8.810246322e-10,2.669848504e-08
0.515625,-2.765625,167.4684853,6.293675158,2.002859014e-09,3.755383398e-07
0.515625,-2.671875,167.4684853,6.912249904,2.118682623e-09,6.819450228e-07
0.515625,-2.578125,167.4684853,7.591621356,1.147861916e-09,8.749910845e-07
0.515625,-2.484375,167.4684853,8.337764926,-2.921760056e-10,9.10374765e-07
0.515625,-2.390625,167.4684853,9.157243322,-2.24183618e-09,7.792695864e-07
0.515625,-2.296875,167.4684853,10.05726427,-6.071661011e-09,5.223257851e-07
0.515625,-2.203125,167.4684853,11.0457439,-1.376267289e-08,2.357304834e-07
0.515625,-2.109375,167.4684853,12.13137638,-2.568686466e-08,-1.611213285e-08
0.515625,-2.015625,167.4684853,13.32371041,-4.249883563e-08,-1.701955839e-07
0.515625,-1.921875,167.4684853,14.63323316,-6.616312913e-08,-2.100904995e-07
0.515625,-1.828125,167.4684853,16.07146254,-1.000829845e-07,-1.518056915e-07
0.515625,-1.734375,167.4684853,17.65104849,-1.45973357e-07,4.924638021e-09
0.515625,-1.640625,167.4684853,19.38588426,-1.995999819e-07,2.222751834e-07
0.515625,-1.546875,167.4684853,21.29122862,-2.459923503e-07,4.301441064e-07
0.515625,-1.453125,167.4684853,23.38384001,-2.448521495e-07,4.493231514e-07
0.515625,-1.359375,167.4684853,25.68212401,-1.007450671e-07,-1.72039683e-07
0.515625,-1.265625,167.4684853,28.20629517,3.745285028e-07,-2.828898831e-06
0.515625,-1.171875,167.4684853,30.97855485,1.503129922e-06,-1.163579759e-05
0.515625,-1.078125,167.4684853,34.02328646,3.6876261e-06,-3.586567079e-05
0.515625,-0.984375,167.4684853,37.36726994,6.955872091e-06,-8.918939036e-05
0.515625,-0.890625,167.4684853,41.03991731,9.370208257e-06,-0.0001595551443
0.515625,-0.796875,167.4684853,45.07353134,2.81028426e-06,-3.284084766e-05
0.515625,-0.703125,167.4684853,49.50358969,-3.557195011e-05,0.001013751247
0.515625,-0.609375,167.4684853,54.36905695,-0.000155939819,0.005607866335
0.515625,-0.515625,167.4684853,59.71272734,-0.0004438796343,0.01843739985
0.515625,-0.421875,167.4684853,65.58160113,-0.001001578912,0.05082963144
0.515625,-0.328125,167.4684853,72.027298,-0.001833343586,0.1131174115
0.515625,-0.234375,167.4684853,79.10651109,-0.002645302482,0.2220404523
0.515625,-0.140625,167.4684853,86.88150563,-0.002280421878,0.3719822257
0.515625,-0.046875,167.4684853,95.4206666,0.001620460333,0.5460046617
0.515625,0.046875,167.4684853,104.7991002,0.01317031793,0.7048564505
0.515625,0.140625,167.4684853,115.0992945,0.03904730848,0.7945957446
0.515625,0.234375,167.4684853,126.4118448,0.08817595457,0.8056316831
0.515625,0.328125,167.4684853,138.8362507,0.1709389944,0.7423132902
0.515625,0.421875,167.4684853,152.4817911,0.2954664125,0.6165611897
0.515625,0.515625,167.4684853,167.4684853,0.455414856,0.4554148927
0.515625,0.609375,167.4684853,183.9281489,0.6231260014,0.2973296317
0.515625,0.703125,167.4684853,202.0055528,0.7656341096,0.173266812
0.515625,0.796875,167.4684853,221.8596969,0.8698043475,0.0902358985
0.515625,0.890625,167.4684853,243.6652083,0.93832867,0.04039018367
0.515625,0.984375,167.4684853,267.6138775,0.9787558859,0.0135384561
0.515625,1.078125,167.4684853,293.916345,0.9991862065,0.001132715346
0.515625,1.171875,167.4684853,322.8039542,1.006909779,-0.003175574957
0.515625,1.265625,167.4684853,354.5307861,1.007703958,-0.003615572003
0.515625,1.359375,167.4684853,389.3758942,1.005562564,-0.002663214817
0.515625,1.453125,167.4684853,427.6457586,1.002832172,-0.001540642337
